phase,method,condition,seed,target_crossed,crossing_time,final_theta_deg,raw_alpha_mean,raw_alpha_p95,raw_alpha_p99,raw_alpha_max,alpha_violation_count,alpha_violation_p95,alpha_violation_max,alpha_violation_duration,alpha_violation_integral,planned_alpha_abs_p95,planned_alpha_abs_max,executed_alpha_abs_p95,executed_alpha_abs_max,raw_omega_mean,raw_omega_p95,raw_omega_max,omega_violation_count,omega_violation_p95,omega_violation_max,delta_r_violation_count,delta_r_violation_max,force_violation_count,force_violation_max,theta_tracking_error_deg_mean,theta_tracking_error_rad_mean,omega_tracking_error_mean,state_tracking_rmse,state_estimation_error_mean,m_error_final,k_error_final,b_r_error_final,planner_failure_count,planner_solve_mean,planner_solve_p95,planner_solve_max,planner_iterations_mean,tracker_failure_count,tracker_solve_mean,tracker_solve_p95,tracker_solve_max,tracker_iterations_mean,fallback_count,fallback_rate,replan_count,replan_reasons,action_magnitude_mean,action_magnitude_max,action_total_variation,runtime_s
phase2,fixed_planner_tracker,noise,102,False,nan,-36.946160336637746,1.9524532354141066,3.176589851203366,5.998676936658487,6.373490769931769,78,0.17658985120336587,3.3734907699317693,0.78,0.8185693667736123,2.8734357099000203,2.9052757794451405,3.176589851203366,6.373490769931769,0.5187367008378957,1.0056235992418283,1.5813414019431664,30,0.0,0.38134140194316646,0,0.0,0,0.0,109.04456295231692,1.9031866549161587,0.6283113758859129,2.109602195492804,0.39508061929638544,0.25,90.0,6.0,0,0.062212749995524064,0.062212749995524064,0.062212749995524064,14.0,0,0.03702639872697661,0.06298208399675786,0.08259654098947067,11.348314606741573,0,0.0,0,,5.519105393882374,6.08250610520849,47.163330551056944,12.409452709005564
phase2,adaptive_planner_tracker,noise,102,True,2.9399999999999813,90.0016584239493,1.7604152782584375,3.4097600998286524,6.114239424288989,6.373490769931769,59,0.40976009982865214,3.3734907699317693,0.59,0.438984811516491,2.8734357099000203,2.9052757794451405,3.4097600998286524,6.373490769931769,0.5848539184802102,1.2023632320966104,1.243148812475955,19,0.0023632320966104755,0.043148812475955145,0,0.0,0,0.0,14.807661373373325,0.25844244548574985,0.36142985741354927,0.4936357227825315,0.02221612104874697,0.10398694682956822,179.14480876835972,6.595339988438109,0,0.06368279100570362,0.06368279100570362,0.06368279100570362,14.0,0,0.029705132611692237,0.05210829594288952,0.07029350000084378,9.316326530612244,0,0.0,0,,3.4879975926509776,7.28387361178858,27.373087045569108,5.698828334003338
phase2,adaptive_planner_tracker_replan,noise,102,True,2.4699999999999913,90.03959102611091,1.8537370026123754,3.297174502302178,6.175314164249683,6.373490769931769,40,0.2971745023021782,3.3734907699317693,0.4,0.396873205187457,2.9889489392605575,2.9905876955215294,3.297174502302178,6.373490769931769,0.6962687136002613,1.1765784903992633,1.2076954704557628,1,0.0,0.007695470455762798,0,0.0,0,0.0,0.7267355015036555,0.01268392729237099,0.06885098935095273,0.07490945000693838,0.023205813576019384,0.015514131702161205,141.6229659151279,4.292874888226539,0,0.060769246223755936,0.07224170801055152,0.07224170801055152,13.534412955465587,0,0.020458415777729787,0.03840054100146517,0.053430832995218225,6.113360323886639,0,0.0,3,parameter_change;state_tracking_error,4.20478728142844,7.227536034256876,21.706272163098,5.501233832997968
phase2,baseline_cem,noise,103,True,4.729999999999944,90.10728955711417,2.5428296548351383,8.010530147179816,18.91252647588148,51.22439048630797,144,5.010530147179815,48.22439048630797,1.44,5.498526232485821,nan,nan,8.010530147179816,51.22439048630797,0.43235856995973976,1.441423089277428,1.681516332963716,46,0.24142308927742814,0.481516332963716,0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,0,,2.370138415218259,8.090563343118726,85.62342635851957,81.73246166699391
phase2,oracle_planner_tracker,noise,103,True,1.7200000000000013,90.04586730869896,1.3125291434018302,2.879701164892937,2.9601789521987456,3.1789462217011697,2,0.0,0.1789462217011697,0.02,0.0019647738114378253,2.923475829681258,2.941564423690245,2.879701164892937,3.1789462217011697,0.8398116363240792,1.1742037787842825,1.177777689434928,0,0.0,0.0,0,0.0,0,0.0,0.8922225358284359,0.015572220910699278,0.024833433540524325,0.0335006131050156,nan,0.0,0.0,0.0,0,0.05999750000773929,0.05999750000773929,0.05999750000773929,13.0,0,0.018147316103855955,0.03388189739998779,0.047937124996678904,5.063953488372093,0,0.0,0,,4.123749979232533,7.146296487205803,14.63701050319243,1.8202394580002874
phase2,fixed_planner_tracker,noise,103,False,nan,-38.735279596753585,2.0333655195526785,3.3776558455226535,6.019594483038698,6.491586220828016,115,0.37765584552265347,3.491586220828016,1.1500000000000001,0.957896434822641,2.892645061010706,2.9169961258638746,3.3776558455226535,6.491586220828016,0.543941853773107,1.0271867726189527,1.590514041060046,32,0.0,0.39051404106004606,0,0.0,0,0.0,108.7285608715939,1.897671378164389,0.6474533251182006,2.108711057933163,0.38868896734931213,0.25,90.0,6.0,0,0.06342741601110902,0.06342741601110902,0.06342741601110902,14.0,0,0.03740237344237095,0.062477208994096145,0.10478870800579898,11.47565543071161,0,0.0,0,,5.506280649193858,6.126294168165443,58.981329323633766,12.508866125004715
phase2,adaptive_planner_tracker,noise,103,True,3.45999999999997,90.00184929550191,1.5305560645453502,3.0143046222663457,6.115805929688662,6.491586220828016,18,0.015718844708055235,3.491586220828016,0.18,0.3953399700646968,2.892645061010706,2.9169961258638746,3.0143046222663457,6.491586220828016,0.5148699088457627,1.1973072493636443,1.2343550979992302,14,0.0,0.0343550979992302,0,0.0,0,0.0,14.760914703920918,0.2576265621894639,0.34521572375469545,0.4778533008848035,0.023552346126509333,0.36643855513689294,226.65200065532497,10.086242035588686,0,0.07109837500320282,0.07109837500320282,0.07109837500320282,14.0,0,0.02803958432868862,0.04811931225049193,0.0775634580058977,8.777456647398845,0,0.0,0,,3.1797858660681437,7.279147786426391,27.269437709083668,6.440677791993949
phase2,adaptive_planner_tracker_replan,noise,103,True,4.079999999999957,90.345630370135,1.4735307266645612,2.9551078910921844,6.4435234478692385,28.645822760654397,17,0.0,25.645822760654397,0.17,1.1344440463014471,2.9946093401531946,2.995372565326408,2.9551078910921844,28.645822760654397,0.4427603278366505,1.1652024272732495,1.1938900208926189,0,0.0,0.0,0,0.0,0,0.0,0.7049235954662953,0.012303237715883427,0.05459227292807018,0.05921762543849643,0.02306809730217233,0.3900893136453393,222.90581252327985,14.94639327101396,0,0.052392849522648784,0.07915041700471193,0.07915041700471193,11.632352941176471,0,0.021890746294529355,0.05438070414165849,0.1027227910090005,6.4411764705882355,0,0.0,5,parameter_change;state_tracking_error,2.842460632450142,7.264989040862923,30.008220107022147,9.169889707991388
phase2,baseline_cem,noise_bias,101,True,2.899999999999982,90.00075257261395,2.6169333537560653,6.653144873270234,9.71654801910537,12.441022725487704,105,3.6531448732702336,9.441022725487704,1.05,2.1204163529362585,nan,nan,6.653144873270234,12.441022725487704,0.5136872972155083,1.2634115512332948,1.5689718749236201,16,0.0634115512332949,0.36897187492362016,0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,0,,3.481098299092184,8.09043245331192,49.172270059001576,50.23212445799436
phase2,oracle_planner_tracker,noise_bias,101,True,1.7200000000000013,90.04586730869896,1.3125291434018302,2.879701164892937,2.9601789521987456,3.1789462217011697,2,0.0,0.1789462217011697,0.02,0.0019647738114378253,2.923475829681258,2.941564423690245,2.879701164892937,3.1789462217011697,0.8398116363240792,1.1742037787842825,1.177777689434928,0,0.0,0.0,0,0.0,0,0.0,0.8922225358284359,0.015572220910699278,0.024833433540524325,0.0335006131050156,nan,0.0,0.0,0.0,0,0.05959887499921024,0.05959887499921024,0.05959887499921024,13.0,0,0.018396406778561487,0.03633721424848769,0.07688354200217873,5.063953488372093,0,0.0,0,,4.123749979232533,7.146296487205803,14.63701050319243,1.8208330839988776
phase2,fixed_planner_tracker,noise_bias,101,False,nan,-38.72560070044203,1.9940380939515367,3.251909880618563,6.056054227655868,6.957089680436162,100,0.25190988061856306,3.9570896804361624,1.0,0.8598426552717993,2.898981588247685,2.9213680653908085,3.251909880618563,6.957089680436162,0.5383268921373106,1.0310835621953216,1.5490826544684093,32,0.0,0.34908265446840936,0,0.0,0,0.0,108.5950833169363,1.8953417553581031,0.6394301447390572,2.1033562438125397,0.38825939097875833,0.25,90.0,6.0,0,0.0744991670071613,0.0744991670071613,0.0744991670071613,14.0,0,0.04061256444540785,0.07019445800688118,0.088862375007011,11.453183520599252,0,0.0,0,,5.502368182425765,6.020002777348836,51.17154681563518,13.533264249999775
phase2,adaptive_planner_tracker,noise_bias,101,True,3.1999999999999758,90.0149407512402,1.577686688001273,3.226190927662409,6.1737365187288935,6.957089680436162,23,0.226190927662409,3.9570896804361624,0.23,0.41441801260800654,2.898981588247685,2.9213680653908085,3.226190927662409,6.957089680436162,0.5750514686206067,1.2074688900401611,1.2450724309887193,22,0.007468890040161158,0.04507243098871938,0,0.0,0,0.0,17.341255053519138,0.30266199711201447,0.4034557138718478,0.5600462941320183,0.022965633748538005,0.2814277798244669,200.48900501017152,13.03914034569138,0,0.06536237499676645,0.06536237499676645,0.06536237499676645,14.0,0,0.03541683528119392,0.06014454198884778,0.08103800000390038,9.353125,0,0.0,0,,3.541072609932815,7.298258469792845,27.934439277596216,6.952186958005768
phase2,adaptive_planner_tracker_replan,noise_bias,101,True,2.6499999999999875,90.04571196435147,1.6844035799651476,2.9412059494008576,6.408016038460306,6.957089680436162,13,0.0,3.9570896804361624,0.13,0.39331359264394705,2.995533801044058,2.9961626271575246,2.9412059494008576,6.957089680436162,0.6945304467360135,1.1996376821219938,1.2187692139955575,14,0.0002233021884875952,0.018769213995557532,0,0.0,0,0.0,0.7486023635992309,0.013065576033018328,0.06862871101190396,0.07266582142112396,0.024051373493038347,0.010496569260610489,101.80727505404712,12.479512991195094,2,0.0628254216972119,0.08623316600278486,0.08623316600278486,13.49433962264151,0,0.023562513216165825,0.04945345799205825,0.07121733299572952,6.456603773584906,0,0.0,3,parameter_change;state_tracking_error,4.295117197313727,7.242671488724538,21.061336147393042,7.660881083007553
phase2,baseline_cem,noise_bias,102,True,2.4199999999999924,90.14481588359665,3.0100058964906715,8.107905944679128,11.06598664932187,13.533720161500707,99,5.107905944679129,10.533720161500707,0.99,2.3634795873554215,nan,nan,8.107905944679128,13.533720161500707,0.6045238488273684,1.3740034621775918,1.6006258711507715,19,0.1740034621775918,0.40062587115077153,0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,0,,3.9265440535464644,8.604870305702375,49.655134480752224,41.8372922080016
phase2,oracle_planner_tracker,noise_bias,102,True,1.7200000000000013,90.04586730869896,1.3125291434018302,2.879701164892937,2.9601789521987456,3.1789462217011697,2,0.0,0.1789462217011697,0.02,0.0019647738114378253,2.923475829681258,2.941564423690245,2.879701164892937,3.1789462217011697,0.8398116363240792,1.1742037787842825,1.177777689434928,0,0.0,0.0,0,0.0,0,0.0,0.8922225358284359,0.015572220910699278,0.024833433540524325,0.0335006131050156,nan,0.0,0.0,0.0,0,0.06814062500779983,0.06814062500779983,0.06814062500779983,13.0,0,0.02033331993507725,0.03799769184552132,0.056713375000981614,5.063953488372093,0,0.0,0,,4.123749979232533,7.146296487205803,14.63701050319243,1.9673497079929803
phase2,fixed_planner_tracker,noise_bias,102,False,nan,-36.81923286551029,1.9634805164772389,3.2199093907393936,6.067356208280433,6.740527779609781,79,0.21990939073939383,3.7405277796097813,0.79,0.8202478926422012,2.876125541601202,2.9072371876955927,3.2199093907393936,6.740527779609781,0.5213530237751859,0.995113211273806,1.5665098770923314,30,0.0,0.3665098770923314,0,0.0,0,0.0,109.09466186164349,1.9040610458355656,0.629921606017118,2.1095697749644304,0.39428677811281104,0.25,90.0,6.0,0,0.0648384999949485,0.0648384999949485,0.0648384999949485,14.0,0,0.04292732568870627,0.07136016699951142,0.11184783399221487,11.400749063670412,0,0.0,0,,5.521585456246259,6.080886588724878,51.56652127912781,14.148413791990606
phase2,adaptive_planner_tracker,noise_bias,102,True,2.869999999999983,90.01386927115897,1.8057272028325686,3.4508908902244477,6.212059958773864,6.740527779609781,61,0.45089089022444756,3.7405277796097813,0.61,0.47708456674027516,2.876125541601202,2.9072371876955927,3.4508908902244477,6.740527779609781,0.6003732206573992,1.212260358547344,1.2508233466953511,36,0.012260358547343968,0.05082334669535116,0,0.0,0,0.0,15.015062820236595,0.2620622836069141,0.3661930904290337,0.49877437827500226,0.02086836326826102,0.11976856263698044,183.5739408390217,7.557637248676674,0,0.0659648750006454,0.0659648750006454,0.0659648750006454,14.0,0,0.03358592769051561,0.05351817920163736,0.0676322499930393,9.414634146341463,0,0.0,0,,3.5522608296481097,7.3316588415434625,26.756201417908066,5.927240667006117
phase2,adaptive_planner_tracker_replan,noise_bias,102,True,2.4499999999999917,90.02360793182264,1.8646652922126097,3.3238541338988012,6.4099113413995195,6.740527779609781,40,0.32385413389880147,3.7405277796097813,0.4,0.4237163600773946,2.990613322731629,2.9919914612817773,3.3238541338988012,6.740527779609781,0.7033535728454149,1.1756509265155368,1.2080823503534048,2,0.0,0.008082350353404877,0,0.0,0,0.0,0.7585032917694622,0.013238379828592321,0.07074746587168607,0.07664929745831407,0.021877985568943895,0.02370612493851021,135.94140085772278,6.188901372038863,0,0.06380044833260436,0.08186245799879543,0.08186245799879543,13.661224489795918,0,0.021794537098885857,0.04147541700513102,0.07003258301119786,5.751020408163265,0,0.0,3,parameter_change;state_tracking_error,4.232861144460543,7.214609476310399,21.354039630661852,5.625278250008705
phase2,baseline_cem,noise_bias,103,True,1.430000000000001,90.2720892481514,3.7841309323182393,8.408051226117628,9.677834782438989,9.914333087723797,74,5.408051226117628,6.914333087723797,0.74,2.0723806371194264,nan,nan,8.408051226117628,9.914333087723797,1.026487447101402,1.6831535757215514,1.7307956610995896,43,0.48315357572155143,0.5307956610995896,0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,0,,4.6183534930149825,8.09922034838396,39.07959888622876,24.579128249999485
phase2,oracle_planner_tracker,noise_bias,103,True,1.7200000000000013,90.04586730869896,1.3125291434018302,2.879701164892937,2.9601789521987456,3.1789462217011697,2,0.0,0.1789462217011697,0.02,0.0019647738114378253,2.923475829681258,2.941564423690245,2.879701164892937,3.1789462217011697,0.8398116363240792,1.1742037787842825,1.177777689434928,0,0.0,0.0,0,0.0,0,0.0,0.8922225358284359,0.015572220910699278,0.024833433540524325,0.0335006131050156,nan,0.0,0.0,0.0,0,0.06179374999192078,0.06179374999192078,0.06179374999192078,13.0,0,0.020264599437088988,0.04033709839277433,0.055366040993249044,5.063953488372093,0,0.0,0,,4.123749979232533,7.146296487205803,14.63701050319243,1.9488445419992786
phase2,fixed_planner_tracker,noise_bias,103,False,nan,-38.50109232089859,2.0278519325762154,3.362134263018807,6.0693420422435675,6.869902482403295,107,0.362134263018807,3.869902482403295,1.07,0.93729472697405,2.894670962739389,2.9185603960820155,3.362134263018807,6.869902482403295,0.5425256549215265,1.0354151952052233,1.5757117158158682,32,0.0,0.37571171581586826,0,0.0,0,0.0,108.77094616871702,1.8984111411536233,0.6446963232481099,2.1072717902375278,0.3885444883065443,0.25,90.0,6.0,0,0.06719412500387989,0.06719412500387989,0.06719412500387989,14.0,0,0.042288826150182646,0.06984516700322274,0.1101512909954181,11.411985018726591,0,0.0,0,,5.506106971022894,6.124300895639171,54.12634526409848,13.985814458996174
phase2,adaptive_planner_tracker,noise_bias,103,True,3.149999999999977,90.01092512470728,1.651792812559571,3.2539292108428652,6.186718913322358,6.869902482403295,24,0.25392921084286524,3.869902482403295,0.24,0.41727580939662695,2.894670962739389,2.9185603960820155,3.2539292108428652,6.869902482403295,0.5654999065713855,1.207355611771789,1.2419663983130214,22,0.007355611771789061,0.0419663983130214,0,0.0,0,0.0,15.90650739521778,0.2776209265393772,0.3712082853426857,0.5132008996641971,0.021147983100025025,0.15452639406781166,161.53469193514223,9.599631451835531,0,0.06378174999554176,0.06378174999554176,0.06378174999554176,14.0,0,0.03426168886625895,0.06844383299176116,0.11772962500981521,9.257142857142858,0,0.0,0,,3.4604260522518895,7.271752712613501,27.679003562421293,6.502383583007031
phase2,adaptive_planner_tracker_replan,noise_bias,103,True,2.1399999999999983,90.07917006036811,2.0759160697158983,5.8364938759941625,6.651524542949129,6.869902482403295,24,2.836493875994163,3.869902482403295,0.24,0.41063791825853146,2.9960927376866775,2.9966413133060295,5.8364938759941625,6.869902482403295,0.832647390561966,1.2131832538797662,1.2422456309183565,23,0.013183253879766259,0.042245630918356536,0,0.0,0,0.0,1.8956269333259792,0.033084931376021365,0.07685473718194291,0.09365012730117987,0.022320636472338316,0.011782044020946403,100.99368351775496,7.078189778727914,0,0.07766967338299603,0.08451887499541044,0.08451887499541044,16.55140186915888,0,0.03325423756993765,0.06143837500712834,0.07540420799341518,9.453271028037383,0,0.0,2,state_tracking_error,4.92616033351288,7.252040094096461,18.642988652988173,5.475212000004831
phase2,baseline_cem,stronger_noise,101,True,2.3599999999999937,91.2331822312785,4.873200087972655,12.078817734101087,60.78210193699709,66.17401072302098,116,9.078817734101087,63.174010723020984,1.16,6.421732142089293,nan,nan,12.078817734101087,66.17401072302098,0.6616868965305625,1.5895244323935709,2.573698332379846,26,0.38952443239357093,1.3736983323798462,0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,0,,4.350227726933719,10.109877100301997,67.95921422608248,40.38756908298819
phase2,oracle_planner_tracker,stronger_noise,101,True,1.7200000000000013,90.04586730869896,1.3125291434018302,2.879701164892937,2.9601789521987456,3.1789462217011697,2,0.0,0.1789462217011697,0.02,0.0019647738114378253,2.923475829681258,2.941564423690245,2.879701164892937,3.1789462217011697,0.8398116363240792,1.1742037787842825,1.177777689434928,0,0.0,0.0,0,0.0,0,0.0,0.8922225358284359,0.015572220910699278,0.024833433540524325,0.0335006131050156,nan,0.0,0.0,0.0,0,0.06101729199872352,0.06101729199872352,0.06101729199872352,13.0,0,0.020162202453807263,0.03740304985185503,0.0546816249989206,5.063953488372093,0,0.0,0,,4.123749979232533,7.146296487205803,14.63701050319243,1.947308000002522
phase2,fixed_planner_tracker,stronger_noise,101,False,nan,-38.426844883783794,2.005860174581641,3.228967059171409,6.0519652835305315,6.795145095920218,100,0.22896705917140917,3.795145095920218,1.0,0.8760396237294132,2.9073315150715184,2.9267891189648383,3.228967059171409,6.795145095920218,0.5421992845549907,1.0379665263427165,1.569406527023165,33,0.0,0.369406527023165,0,0.0,0,0.0,108.2729087548633,1.8897187484837588,0.6400291699475854,2.09923084770631,0.3884796800362792,0.25,90.0,6.0,0,0.06616945800487883,0.06616945800487883,0.06616945800487883,14.0,0,0.042677237984592664,0.07110445799480658,0.16576474999601487,11.415730337078651,0,0.0,0,,5.496983849251235,6.0533908822588325,53.306277984741,14.110701792000327
phase2,adaptive_planner_tracker,stronger_noise,101,True,2.8299999999999836,90.42050102905962,2.639325567631466,5.857028152661055,38.08718607725101,73.34207554653464,43,2.8570281526610555,70.34207554653464,0.43,2.2107059256829182,2.9073315150715184,2.9267891189648383,5.857028152661055,73.34207554653464,0.6883164864412938,1.2145557402500704,1.2431484777720772,21,0.014555740250070379,0.0431484777720772,0,0.0,0,0.0,22.983027485328094,0.40112950169532796,0.5345012658266743,0.7478028583606005,0.04508640204378626,0.15134105703247336,190.65356677811093,26.99999996100115,0,0.06616824999218807,0.06616824999218807,0.06616824999218807,14.0,0,0.03933850809719493,0.06535087499651127,0.12626616698980797,11.07773851590106,0,0.0,0,,4.422556549958635,10.892320346701313,58.622748619687954,6.7249764160078485
phase2,adaptive_planner_tracker_replan,stronger_noise,101,True,2.6499999999999875,90.37900434804604,3.3886579902761946,6.032928682243354,54.49883917968625,73.80087298991175,44,3.0329286822433543,70.80087298991175,0.44,3.790376769836714,2.9977427020463976,2.998091217566066,6.032928682243354,73.80087298991175,0.7568785924841691,1.1920528535641857,1.2308563130447383,12,0.0,0.030856313044738348,0,0.0,0,0.0,1.5415901558580336,0.026905823936055236,0.09828416546083803,0.11022685429688968,0.04517371548470182,0.03142908555848356,115.97929655837999,26.999999999999993,2,0.0694460125858588,0.08184287500625942,0.08184287500625942,14.860377358490567,0,0.03535844607867371,0.06487491600273643,0.23234975000377744,9.569811320754717,0,0.0,4,state_tracking_error,4.8701106175607345,11.209374279841736,63.81065292198471,9.364216458008741
phase2,baseline_cem,stronger_noise,102,True,2.629999999999988,90.00360485815519,3.0098008447450604,8.559703639097389,14.932834366148457,17.085473515820265,109,5.55970363909739,14.085473515820265,1.09,2.9250941316396317,nan,nan,8.559703639097389,17.085473515820265,0.5545896087546398,1.3820432737792723,1.6012759136798909,31,0.18204327377927243,0.4012759136798909,0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,0,,3.5326754346345695,8.62245429603175,53.059171789722654,45.67417787500017
phase2,oracle_planner_tracker,stronger_noise,102,True,1.7200000000000013,90.04586730869896,1.3125291434018302,2.879701164892937,2.9601789521987456,3.1789462217011697,2,0.0,0.1789462217011697,0.02,0.0019647738114378253,2.923475829681258,2.941564423690245,2.879701164892937,3.1789462217011697,0.8398116363240792,1.1742037787842825,1.177777689434928,0,0.0,0.0,0,0.0,0,0.0,0.8922225358284359,0.015572220910699278,0.024833433540524325,0.0335006131050156,nan,0.0,0.0,0.0,0,0.062300207995576784,0.062300207995576784,0.062300207995576784,13.0,0,0.021445621766805173,0.04360757469694358,0.057575041995733045,5.063953488372093,0,0.0,0,,4.123749979232533,7.146296487205803,14.63701050319243,2.02296883398958
phase2,fixed_planner_tracker,stronger_noise,102,False,nan,-36.408569999189396,1.96251582220435,3.326060792150911,5.969505250928013,6.428105805758707,89,0.32606079215091105,3.4281058057587073,0.89,0.9150388363645959,2.8585608595581173,2.8969056301714775,3.326060792150911,6.428105805758707,0.5164045397599241,0.9850115693976903,1.5970646983532595,28,0.0,0.3970646983532595,0,0.0,0,0.0,109.30287134438896,1.9076949868433482,0.6290803720094944,2.1143961364812927,0.39954772056741483,0.25,90.0,6.0,0,0.0657282500033034,0.0657282500033034,0.0657282500033034,13.0,0,0.041777062730517935,0.06928054201125633,0.09682791700470261,11.411985018726591,0,0.0,0,,5.526762504490984,6.183296169960332,54.54323152499057,13.843387250002706
phase2,adaptive_planner_tracker,stronger_noise,102,True,2.8299999999999836,90.01772684310977,2.116832932225915,3.8436516485379184,6.133498838433008,6.428105805758707,85,0.8436516485379185,3.4281058057587073,0.85,0.5778533099772646,2.8585608595581173,2.8969056301714775,3.8436516485379184,6.428105805758707,0.5973170932769076,1.2134987084069746,1.2531039797419448,30,0.013498708406974548,0.05310397974194481,0,0.0,0,0.0,14.34659743584971,0.25039536171375343,0.3584888534225663,0.48763189308210086,0.040249007929701514,0.34097719357501344,282.55184493633783,20.63557679219302,0,0.060972624996793456,0.060972624996793456,0.060972624996793456,13.0,0,0.03400400308045754,0.057308667298639135,0.06128045899095014,9.537102473498233,0,0.0,0,,3.6080656966982194,7.362293863485338,36.81194692520788,6.157696833004593
phase2,adaptive_planner_tracker_replan,stronger_noise,102,True,2.479999999999991,90.04660904120915,2.251499321367714,4.274322581489612,6.188087019161784,6.428105805758707,72,1.274322581489612,3.4281058057587073,0.72,0.5496270247689978,2.9859189796016627,2.9880710866383593,4.274322581489612,6.428105805758707,0.6821774845823633,1.1917554015653014,1.2295978805558472,9,0.0,0.029597880555847222,0,0.0,0,0.0,0.7211213524416985,0.01258594190654209,0.07956298959005638,0.08612937789026634,0.04011650724628196,0.03446243295096707,197.27893584112667,20.200331474923388,1,0.0639191804364072,0.07329162499809172,0.07329162499809172,13.65725806451613,0,0.025286069045074737,0.04705166700296104,0.05138795799575746,6.92741935483871,0,0.0,2,parameter_change;state_tracking_error,4.105210408436606,7.232239218288277,29.89956613297786,6.270634750006138
phase2,baseline_cem,stronger_noise,103,True,1.6600000000000013,90.01532700667498,3.509943258955514,7.4810411627410485,9.51386101173968,9.763758587438609,79,4.4810411627410485,6.763758587438609,0.79,1.9509077951670803,nan,nan,7.4810411627410485,9.763758587438609,0.8792704224523591,1.7209582444577431,1.7885586950295038,45,0.5209582444577432,0.5885586950295039,0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,0,,4.140274131024768,8.211986981524248,39.04405630900324,28.861672667000676
phase2,oracle_planner_tracker,stronger_noise,103,True,1.7200000000000013,90.04586730869896,1.3125291434018302,2.879701164892937,2.9601789521987456,3.1789462217011697,2,0.0,0.1789462217011697,0.02,0.0019647738114378253,2.923475829681258,2.941564423690245,2.879701164892937,3.1789462217011697,0.8398116363240792,1.1742037787842825,1.177777689434928,0,0.0,0.0,0,0.0,0,0.0,0.8922225358284359,0.015572220910699278,0.024833433540524325,0.0335006131050156,nan,0.0,0.0,0.0,0,0.062157917011063546,0.062157917011063546,0.062157917011063546,13.0,0,0.02022577418088182,0.04097302095033227,0.053178832997218706,5.063953488372093,0,0.0,0,,4.123749979232533,7.146296487205803,14.63701050319243,1.9656475410010898
phase2,fixed_planner_tracker,stronger_noise,103,False,nan,-37.9880269209385,2.040793970837651,3.4996827457643596,6.009088763522756,6.633847783976834,102,0.4996827457643597,3.633847783976834,1.02,1.0707667594868802,2.8986437764832584,2.9209201558888522,3.4996827457643596,6.633847783976834,0.5421311967211078,1.0369305587838198,1.6155188079171738,33,0.0,0.4155188079171739,0,0.0,0,0.0,108.59201842148117,1.895288262841182,0.641232823078817,2.1037238864454695,0.39096548073534115,0.25,90.0,6.0,0,0.06643837499723304,0.06643837499723304,0.06643837499723304,14.0,0,0.04248499208220851,0.06838374999642838,0.10617987500154413,11.46816479400749,0,0.0,0,,5.506539541704716,6.236392580663223,57.84871007455425,14.045594458002597
phase2,adaptive_planner_tracker,stronger_noise,103,True,3.659999999999966,90.01710547653198,1.7800348533299406,3.6669692704680377,6.122914851164142,6.633847783976834,33,0.6669692704680378,3.633847783976834,0.33,0.49389928779448616,2.8986437764832584,2.9209201558888522,3.6669692704680377,6.633847783976834,0.4937880486736039,1.2017503649218861,1.2404865913847436,20,0.001750364921886158,0.04048659138474364,0,0.0,0,0.0,14.714207763362113,0.2568113722931795,0.3387310547127501,0.4721629663206156,0.0413583133737574,0.20562307531625335,221.54870228048858,17.925434144576947,0,0.06489245800185017,0.06489245800185017,0.06489245800185017,14.0,0,0.03253875951617612,0.054833542002597824,0.1839891669951612,9.155737704918034,0,0.0,0,,3.2076439069729537,7.292497013282236,42.13294252277808,7.5823933749925345
phase2,adaptive_planner_tracker_replan,stronger_noise,103,True,3.4499999999999704,90.50496801532428,3.8950206539441106,6.397795557730101,47.947308722875626,54.28574260963575,45,3.3977955577301002,51.28574260963575,0.45,6.7761305125817275,2.997578170079753,2.9979181012536236,6.397795557730101,54.28574260963575,0.6636335651496218,1.203858290737436,1.2778789833441782,20,0.0038582907374359876,0.0778789833441782,0,0.0,0,0.0,0.7666307121634776,0.013380230074161625,0.10547839599660311,0.11077722915054228,0.04152395978864437,7.284200243296013e-05,154.86707249750674,25.166424934455797,4,0.0734642377081479,0.16764975000114646,0.16764975000114646,13.252173913043478,0,0.033420676495576195,0.07847052500001166,0.22026629200263415,9.043478260869565,0,0.0,5,parameter_change;state_tracking_error,3.797169921818125,9.12118386298052,91.16992935121834,12.56601112500357
