method,input_source,condition,parameter,interval_level,sample_count,coverage,mean_interval_width,mean_error_over_predicted_std,calibration_label
windowed_nls_huber,ukf_filtered,stronger_noise,b_r,0.95,108,0.09259259259259259,26.38604589947574,3.2264897758263866,overconfident
windowed_nls_cauchy,ukf_filtered,stronger_noise,m,0.5,108,0.5648148148148148,0.06421507077772523,0.8259953375637493,directional
windowed_nls_cauchy,ukf_filtered,stronger_noise,m,0.9,108,0.8425925925925926,0.15659895835251503,0.8259953375637493,directional
windowed_nls_cauchy,ukf_filtered,stronger_noise,m,0.95,108,0.8981481481481481,0.18659916729274537,0.8259953375637493,directional
windowed_nls_cauchy,ukf_filtered,stronger_noise,k,0.5,108,0.0,32.16241910625059,15.20405070282324,overconfident
windowed_nls_cauchy,ukf_filtered,stronger_noise,k,0.9,108,0.009259259259259259,78.43332210237092,15.20405070282324,overconfident
windowed_nls_cauchy,ukf_filtered,stronger_noise,k,0.95,108,0.018518518518518517,93.45906732891783,15.20405070282324,overconfident
windowed_nls_cauchy,ukf_filtered,stronger_noise,b_r,0.5,108,0.037037037037037035,8.732278048478745,3.3581043611505796,overconfident
windowed_nls_cauchy,ukf_filtered,stronger_noise,b_r,0.9,108,0.06481481481481481,21.295088985725258,3.3581043611505796,overconfident
windowed_nls_cauchy,ukf_filtered,stronger_noise,b_r,0.95,108,0.08333333333333333,25.37466349690716,3.3581043611505796,overconfident
windowed_nls_current,ukf_filtered,mass_mismatch,m,0.5,168,0.017857142857142856,0.005333107363354536,35.758154499090985,overconfident
windowed_nls_current,ukf_filtered,mass_mismatch,m,0.9,168,0.017857142857142856,0.013005655024102943,35.758154499090985,overconfident
windowed_nls_current,ukf_filtered,mass_mismatch,m,0.95,168,0.03571428571428571,0.015497193743341041,35.758154499090985,overconfident
windowed_nls_current,ukf_filtered,mass_mismatch,k,0.5,168,0.0,4.957481641965202,58.31133962725841,overconfident
windowed_nls_current,ukf_filtered,mass_mismatch,k,0.9,168,0.017857142857142856,12.089630234476985,58.31133962725841,overconfident
windowed_nls_current,ukf_filtered,mass_mismatch,k,0.95,168,0.03571428571428571,14.405682888083994,58.31133962725841,overconfident
windowed_nls_current,ukf_filtered,mass_mismatch,b_r,0.5,168,0.0,0.5353508538492578,40.96614151803626,overconfident
windowed_nls_current,ukf_filtered,mass_mismatch,b_r,0.9,168,0.03571428571428571,1.3055406628159307,40.96614151803626,overconfident
windowed_nls_current,ukf_filtered,mass_mismatch,b_r,0.95,168,0.03571428571428571,1.5556476435806321,40.96614151803626,overconfident
windowed_nls_huber,ukf_filtered,mass_mismatch,m,0.5,168,0.017857142857142856,0.10044246039600079,9.692605024861997,overconfident
windowed_nls_huber,ukf_filtered,mass_mismatch,m,0.9,168,0.05357142857142857,0.24494537624699736,9.692605024861997,overconfident
windowed_nls_huber,ukf_filtered,mass_mismatch,m,0.95,168,0.07142857142857142,0.2918704167687324,9.692605024861997,overconfident
windowed_nls_huber,ukf_filtered,mass_mismatch,k,0.5,168,0.017857142857142856,37.14087898712764,24.767166169659152,overconfident
windowed_nls_huber,ukf_filtered,mass_mismatch,k,0.9,168,0.08928571428571429,90.5741112053484,24.767166169659152,overconfident
windowed_nls_huber,ukf_filtered,mass_mismatch,k,0.95,168,0.125,107.92570976847176,24.767166169659152,overconfident
windowed_nls_huber,ukf_filtered,mass_mismatch,b_r,0.5,168,0.42857142857142855,31.32533369416402,3.646039787746155,directional
windowed_nls_huber,ukf_filtered,mass_mismatch,b_r,0.9,168,0.5,76.39195234294814,3.646039787746155,overconfident
windowed_nls_huber,ukf_filtered,mass_mismatch,b_r,0.95,168,0.5178571428571429,91.02662524084583,3.646039787746155,overconfident
windowed_nls_cauchy,ukf_filtered,mass_mismatch,m,0.5,168,0.017857142857142856,0.10028581381637582,9.876602135792902,overconfident
windowed_nls_cauchy,ukf_filtered,mass_mismatch,m,0.9,168,0.05357142857142857,0.2445633679286749,9.876602135792902,overconfident
windowed_nls_cauchy,ukf_filtered,mass_mismatch,m,0.95,168,0.07142857142857142,0.2914152257837616,9.876602135792902,overconfident
windowed_nls_cauchy,ukf_filtered,mass_mismatch,k,0.5,168,0.017857142857142856,36.25194410538469,25.4332340326391,overconfident
windowed_nls_cauchy,ukf_filtered,mass_mismatch,k,0.9,168,0.08928571428571429,88.406298029435,25.4332340326391,overconfident
windowed_nls_cauchy,ukf_filtered,mass_mismatch,k,0.95,168,0.10714285714285714,105.34260105735827,25.4332340326391,overconfident
windowed_nls_cauchy,ukf_filtered,mass_mismatch,b_r,0.5,168,0.42857142857142855,31.049978823735188,3.7701693040210538,directional
windowed_nls_cauchy,ukf_filtered,mass_mismatch,b_r,0.9,168,0.48214285714285715,75.72045443187825,3.7701693040210538,overconfident
windowed_nls_cauchy,ukf_filtered,mass_mismatch,b_r,0.95,168,0.5178571428571429,90.22648613160354,3.7701693040210538,overconfident
windowed_nls_current,ukf_filtered,parameter_mismatch_low_k,m,0.5,102,0.058823529411764705,0.0025953016009111394,15.77324220033326,overconfident
windowed_nls_current,ukf_filtered,parameter_mismatch_low_k,m,0.9,102,0.17647058823529413,0.00632906765329421,15.77324220033326,overconfident
windowed_nls_current,ukf_filtered,parameter_mismatch_low_k,m,0.95,102,0.29411764705882354,0.007541549230395522,15.77324220033326,overconfident
windowed_nls_current,ukf_filtered,parameter_mismatch_low_k,k,0.5,102,0.0,3.4406793132648916,238.59949505368,overconfident
windowed_nls_current,ukf_filtered,parameter_mismatch_low_k,k,0.9,102,0.0,8.39065954388434,238.59949505368,overconfident
windowed_nls_current,ukf_filtered,parameter_mismatch_low_k,k,0.95,102,0.0,9.998087473872394,238.59949505368,overconfident
windowed_nls_current,ukf_filtered,parameter_mismatch_low_k,b_r,0.5,102,0.0,0.3900118754129538,75.72196437437442,overconfident
windowed_nls_current,ukf_filtered,parameter_mismatch_low_k,b_r,0.9,102,0.0,0.9511077803867368,75.72196437437442,overconfident
windowed_nls_current,ukf_filtered,parameter_mismatch_low_k,b_r,0.95,102,0.0,1.133314816988156,75.72196437437442,overconfident
windowed_nls_huber,ukf_filtered,parameter_mismatch_low_k,m,0.5,102,0.029411764705882353,0.010181239865222586,8.578418112098708,overconfident
windowed_nls_huber,ukf_filtered,parameter_mismatch_low_k,m,0.9,102,0.11764705882352941,0.02482861948637779,8.578418112098708,overconfident
windowed_nls_huber,ukf_filtered,parameter_mismatch_low_k,m,0.95,102,0.11764705882352941,0.029585124766649634,8.578418112098708,overconfident
windowed_nls_huber,ukf_filtered,parameter_mismatch_low_k,k,0.5,102,0.029411764705882353,9.776592168281894,116.62546288642073,overconfident
windowed_nls_huber,ukf_filtered,parameter_mismatch_low_k,k,0.9,102,0.029411764705882353,23.841819860165486,116.62546288642073,overconfident
windowed_nls_huber,ukf_filtered,parameter_mismatch_low_k,k,0.95,102,0.029411764705882353,28.409280492376077,116.62546288642073,overconfident
windowed_nls_huber,ukf_filtered,parameter_mismatch_low_k,b_r,0.5,102,0.14705882352941177,8.200124741422188,8.75022243387939,overconfident
windowed_nls_huber,ukf_filtered,parameter_mismatch_low_k,b_r,0.9,102,0.2647058823529412,19.9973460640152,8.75022243387939,overconfident
windowed_nls_huber,ukf_filtered,parameter_mismatch_low_k,b_r,0.95,102,0.29411764705882354,23.828307434908094,8.75022243387939,overconfident
windowed_nls_cauchy,ukf_filtered,parameter_mismatch_low_k,m,0.5,102,0.029411764705882353,0.010121967676245097,8.656017818741455,overconfident
