solver,filter,case,condition,target_reached,final_theta_deg,T_reach,done_reason,runtime_s,max_abs_F_rad,max_abs_delta_r,max_abs_omega,max_abs_alpha_step,max_abs_F_tan,feasible_mpc_decisions,total_mpc_decisions,feasible_mpc_decision_ratio,mean_feasible_count,omega_violation_count,alpha_violation_count,max_omega_violation_severity,max_alpha_violation_severity,rms_raw_theta,rms_raw_omega,rms_raw_r,rms_raw_r_dot,rms_filt_theta,rms_filt_omega,rms_filt_r,rms_filt_r_dot,rms_reduction_theta,rms_reduction_omega,rms_reduction_r,rms_reduction_r_dot,rms_reduction_ratio_theta,rms_reduction_ratio_omega,rms_reduction_ratio_r,rms_reduction_ratio_r_dot,mean_innovation_norm,max_covariance_trace,ukf_failure_count,final_bias_theta_hat,final_bias_omega_hat,final_bias_r_hat,final_bias_r_dot_hat,rms_bias_error_theta,rms_bias_error_omega,rms_bias_error_r,rms_bias_error_r_dot,final_m_hat,final_k_hat,final_b_r_hat,mean_m_hat,mean_k_hat,mean_b_r_hat,std_m_hat,std_k_hat,std_b_r_hat,total_parameter_update_count,mean_parameter_step_norm,max_parameter_step_norm,bound_hit_count,mean_nls_residual,mean_prediction_error
cem,ukf_bias,case_B_mpc_only_raw_identifier,noise_bias,True,90.06928949499054,0.9700000000000006,target_reached,14.635931917000562,0.706918829195342,0.011356922144379611,3.4028868863290707,40.14856720370115,11.396436587493723,0,33,0.0,0.0,69,76,2.202886886329071,37.14856720370115,0.010499348435328817,0.033523797763053566,0.0016339103971965926,0.005004434320812674,0.010548079906673382,0.029132109605806554,0.0013378120784708644,0.005759754380262219,-4.873147134456558e-05,0.004391688157247012,0.00029609831872572817,-0.0007553200594495454,-0.0046413805242038735,0.1310021074666866,0.1812206588768659,-0.15093015734231646,0.041713999170719315,0.0732,0,0.017165495329441637,-0.014800906522462621,-2.8803171241974006e-05,0.010045836364599712,0.010176222418854537,0.006398231831682369,0.0009702095849194621,0.005724325324423636,1.2078503375948966,496.316837374334,44.99999999999779,1.184734415579454,330.5491773763216,35.58594274240786,0.07929079441140136,136.45452162527013,12.510193776738536,9,5.788992431243855,160.81096110592742,78,0.04177052534737278,0.04177052534737278
cem,ukf_bias,case_C_frozen_identifier,clean,True,90.3604492637077,2.1899999999999973,target_reached,32.72318316693418,0.5926528652562535,0.010562482002179019,2.153557331295456,9.38217345474308,7.896309063371412,0,73,0.0,0.0,46,95,0.9535573312954562,6.38217345474308,0.0,0.0,0.0,0.0,0.23432552823376387,0.0678085303125418,0.0022241932720495545,0.004106005617213741,-0.23432552823376387,-0.0678085303125418,-0.0022241932720495545,-0.004106005617213741,nan,nan,nan,nan,0.08095879888084147,0.0732,0,0.1494807813262634,-0.07141073697213979,-0.0008145197945271674,-0.004203320874197469,0.23432643769754286,0.06780797339835606,0.0022237040673825,0.0041058946619570505,0.95,360.0,12.0,0.9499999999999998,360.0,12.0,1.1102230246251565e-16,0.0,0.0,0,0.0,0.0,0,nan,nan
cem,ukf_bias,case_C_frozen_identifier,noise,True,90.85002585826187,2.289999999999995,target_reached,34.06595025002025,0.6601351097531863,0.01085595587849797,1.9716756007678595,9.394277371337534,7.650549783985473,0,77,0.0,0.0,51,95,0.7716756007678596,6.394277371337534,0.00396199672925847,0.03473008705070585,0.0008308220575170249,0.004052612100997585,0.2332635918252262,0.11252774665165195,0.0022495798896499963,0.007208587860528127,-0.22930159509596773,-0.0777976596009461,-0.0014187578321329713,-0.003155975759530542,-57.87526107798781,-2.24006520592251,-1.707655471224533,-0.7787510082086739,0.1308483292185565,0.0732,0,0.14402394965878823,-0.07478960616529236,-0.0010126337804407162,-0.006474034160863662,0.23580414943563247,0.07297509399042046,0.002316747865777864,0.005873872968451667,0.95,360.0,12.0,0.9499999999999998,360.0,12.0,1.1102230246251565e-16,0.0,0.0,0,0.0,0.0,0,nan,nan
cem,ukf_bias,case_C_frozen_identifier,noise_bias,True,91.14489016717123,2.769999999999985,target_reached,40.97054725000635,0.6326997412652791,0.010953657786944404,2.0147606614466764,10.789745762859031,8.149502638363229,0,93,0.0,0.0,42,120,0.8147606614466765,7.789745762859031,0.010533395987526277,0.03685126309929004,0.0016952580972063663,0.004729135743202127,0.2471939464948678,0.10883089611063089,0.0024788877956082997,0.007239940540559033,-0.23666055050734153,-0.07197963301134086,-0.0007836296984019334,-0.0025108047973569055,-22.467640140710238,-1.9532473776381247,-0.4622480197518508,-0.5309225477331772,0.12476545484045774,0.0732,0,0.16392571351974003,-0.08628222052703399,0.0006924019478709008,-0.0029125579937107696,0.24932707267159251,0.06484769356972417,0.002407626965335379,0.005414256447618449,0.95,360.0,12.0,0.9500000000000001,360.0,12.0,1.1102230246251565e-16,0.0,0.0,0,0.0,0.0,0,nan,nan
cem,ukf_bias,case_D_frozen_estimator_model,clean,True,91.16369317958363,0.9000000000000006,target_reached,14.201582124922425,0.5555889827965665,0.009813527681284129,2.956829530890148,10.452199512086379,8.127429243074939,0,30,0.0,0.0,65,62,1.7568295308901483,7.452199512086379,0.0,0.0,0.0,0.0,0.18907853980833975,0.034954783136176816,0.0013652799195145115,0.01082962284133878,-0.18907853980833975,-0.034954783136176816,-0.0013652799195145115,-0.01082962284133878,nan,nan,nan,nan,0.07740286579569705,0.0732,0,0.13954845692405426,-0.0351586068231636,-0.0004129725887761572,-0.012055204385821295,0.18907901046271028,0.034954383899380666,0.0013641948247720382,0.010829596956334892,1.0729362443355908,400.18125752423117,11.75538983922393,1.1403307433096714,314.8489734262975,11.508881497671966,0.07423218437405539,43.61239973538307,0.26372772940076994,9,2.697801503808699,58.776089433099955,0,0.05059278835217107,0.05059278835217107
cem,ukf_bias,case_D_frozen_estimator_model,noise,True,90.66791662827276,0.9400000000000006,target_reached,15.002429125015624,0.5464966587932628,0.010036835227639207,2.830032482502761,11.32903395353031,8.259246448110886,0,32,0.0,0.0,65,58,1.630032482502761,8.32903395353031,0.004174443606743528,0.03626259802689445,0.0008672450971168863,0.0038420011447551014,0.19267906606690915,0.07933352989960141,0.0015524413278163042,0.011872652543891705,-0.18850462246016564,-0.043070931872706955,-0.0006851962306994179,-0.008030651399136604,-45.156825727780664,-1.1877508567026291,-0.7900837179446953,-2.090226185929077,0.12579513575496523,0.0732,0,0.14628878463044642,-0.040465164512096634,-0.0007501276965965404,-0.012633524993464092,0.19407369684629855,0.04037234359038119,0.0015209274854649372,0.011495014358792245,1.07768638758401,405.7994228305513,24.14303067918031,1.1374094240959258,318.9918818609965,18.566211483396376,0.07241013079696075,52.11779468011703,3.894411356662962,9,2.772013482513391,79.87121437949824,0,0.05613688162062232,0.05613688162062232
cem,ukf_bias,case_D_frozen_estimator_model,noise_bias,True,91.14185341590976,0.9300000000000006,target_reached,14.511205332935788,0.5708950348966204,0.009665212096002518,3.07143532399448,10.789745762859031,8.270384727040412,0,31,0.0,0.0,67,61,1.8714353239944799,7.789745762859031,0.010436882794279817,0.033663843137176616,0.0016382545750308626,0.005004410951854577,0.18222896594073665,0.07430297479986418,0.0014300426442522974,0.01249037019702601,-0.17179208314645683,-0.040639131662687566,0.00020821193077856515,-0.007485959245171434,-16.46009508132175,-1.2072041655222603,0.12709375816920437,-1.4958722049789344,0.13094971972020378,0.0732,0,0.1591008313108661,-0.045848409359201495,0.0008516062712112996,-0.01134453933385707,0.18331852610048094,0.026255600478715793,0.0013194185419131658,0.011570744789688663,1.0903489905594745,412.441540755362,25.51270484567853,1.1380808469115251,322.7240967770673,18.260148133476314,0.07002890766885336,46.45307706724471,4.16102724272581,9,2.6183368990194986,57.656916696841776,0,0.049745918283181915,0.049745918283181915
cem,ukf_bias,case_E_oracle_identifier,clean,True,90.03351590126884,1.9700000000000015,target_reached,31.031828915933147,0.7973987614835265,0.011653947104526607,1.631137485927897,10.992784390993027,7.979842810936653,0,66,0.0,0.0,20,81,0.43113748592789713,7.992784390993027,0.0,0.0,0.0,0.0,0.010471712305993511,0.008312888596178368,0.0002207436307541499,0.00017707503943606672,-0.010471712305993511,-0.008312888596178368,-0.0002207436307541499,-0.00017707503943606672,nan,nan,nan,nan,0.00721183438645988,0.0732,0,0.0006775396206079094,-0.004992871164750751,-6.907960027822238e-06,6.790056380118733e-05,0.010471818639370998,0.008312847537588059,0.00022081119376336626,0.00017714358733470265,1.200001739134138,450.0796993334891,17.368887898284335,1.1875344338216858,443.5623918745458,16.133088552186493,0.05478421867641463,24.20215235587654,1.5172712559664643,19,0.5478330975492137,44.73408309259367,0,0.006153521974190489,0.006153521974190489
cem,ukf_bias,case_E_oracle_identifier,noise,True,90.04010476708984,2.099999999999999,target_reached,32.86241116700694,0.8026750235166509,0.01166116427119085,1.6315320496630057,10.929789125953493,7.952166526551755,0,70,0.0,0.0,20,82,0.43153204966300573,7.9297891259534925,0.003961790332595263,0.035093489332234606,0.0008111725022837994,0.00398654162815126,0.010690930299264998,0.02945456614006046,0.0002809327549818414,0.003029357523554332,-0.006729139966669735,0.005638923192174145,0.000530239747301958,0.0009571841045969277,-1.6985098659326718,0.16068288732390584,0.653670761532356,0.24010387796723381,0.041782803565173124,0.0732,0,0.0012077492719741183,-0.008418743652576147,-0.0001674422488179665,-0.0004998876110146606,0.010807704749591996,0.012282237882046243,0.0003103232309743095,0.0004196307284074081,1.2000024242270804,450.0428377640735,17.343757259197684,1.1883069967033024,444.09762431908416,16.183761951488403,0.053155275991847384,23.40036802333481,1.480692061297987,21,0.5155494769015982,44.50713208509181,0,0.005858605868186578,0.005858605868186578
cem,ukf_bias,case_E_oracle_identifier,noise_bias,True,90.02508292483105,2.0300000000000007,target_reached,31.81603362504393,0.817186638517263,0.0116935554796182,1.6183582090617106,12.321832025298868,8.52707019594722,0,68,0.0,0.0,21,73,0.4183582090617106,9.321832025298868,0.010535186305534823,0.0360228859189637,0.0016763256610293812,0.004643268669890565,0.005205531964542002,0.025281300453507204,0.00030912746997684593,0.0032616456682448107,0.005329654340992821,0.010741585465456498,0.0013671981910525354,0.001381623001645754,0.5058908486689794,0.2981878100944087,0.8155922341563274,0.29755396464670153,0.03828984534180462,0.0732,0,0.010187820699411864,-0.016159006391299507,0.001414962276209235,0.0017607952475225425,0.004782737873776972,0.005190892610165522,0.00025125143073609054,0.0005198960778142464,1.2000050825923294,450.0791303667338,17.279699862952448,1.187906183264054,443.3174765514936,15.965317226172303,0.05401511164502927,24.649457871248888,1.5193513106867076,20,0.5441534068056252,41.861903733024654,0,0.0056271587929694064,0.0056271587929694064
cem,raw,ref_raw_adaptive,clean,True,90.07009804455394,2.0400000000000005,target_reached,31.576001000008546,0.8111186805543643,0.011669650259969355,1.596524798242823,11.071127403206015,8.066946866492385,0,68,0.0,0.0,16,76,0.39652479824282305,8.071127403206015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,1.2000039618672227,450.06871333450806,17.300074417629553,1.1879598547955155,443.8636613399479,16.116335778539426,0.053888263790282775,23.683837791118275,1.4662904336526439,20,0.5267828662170394,43.919336865500235,0,0.005892481262209821,0.005892481262209821
cem,raw,ref_raw_adaptive,noise,True,91.40221587557045,1.350000000000001,target_reached,20.667203499935567,0.8096104931276599,0.01050188750133002,3.8703388002383665,61.735912819438354,11.219567625427604,0,45,0.0,0.0,44,73,2.6703388002383663,58.735912819438354,0.004209213920147345,0.03560272006355849,0.0008526713025420099,0.003714826327686026,0.004209213920147345,0.03560272006355849,0.0008526713025420099,0.003714826327686026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,1.2067060258026123,423.19570986079634,44.99999999997923,1.183733640377514,365.3508481088201,33.68705443469697,0.06612788969501841,36.19749547077775,11.371082468611437,13,1.3062719301830494,41.0299526868803,36,0.04764208462646576,0.04764208462646576
cem,raw,ref_raw_adaptive,noise_bias,True,90.12212579830368,3.2199999999999753,target_reached,49.76501183293294,0.7087302975094822,0.012001777005701708,2.614595690197909,40.43578011654856,11.707216051024433,10,108,0.09259259259259259,0.09259259259259259,60,145,1.414595690197909,37.43578011654856,0.010615046179846332,0.036326659390525075,0.0017005800185201617,0.004617980456954724,0.010615046179846332,0.036326659390525075,0.0017005800185201617,0.004617980456954724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,1.2333670244683193,539.5651051377824,44.99999999999999,1.2049798285500775,504.32948645113913,42.216563907354086,0.04747844878913728,133.25811603896753,8.016428433337461,32,3.058835704170466,169.46449081367567,303,0.04132996350006109,0.04132996350006109
cem,oracle,ref_oracle_state,clean,True,90.07009804455394,2.0400000000000005,target_reached,31.678881082916632,0.8111186805543643,0.011669650259969355,1.596524798242823,11.071127403206015,8.066946866492385,0,68,0.0,0.0,16,76,0.39652479824282305,8.071127403206015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,1.2000039618672227,450.06871333450806,17.300074417629553,1.1879598547955155,443.8636613399479,16.116335778539426,0.053888263790282775,23.683837791118275,1.4662904336526439,20,0.5267828662170394,43.919336865500235,0,0.005892481262209821,0.005892481262209821
cem,oracle,ref_oracle_state,noise,True,90.07009804455394,2.0400000000000005,target_reached,31.704334124922752,0.8111186805543643,0.011669650259969355,1.596524798242823,11.071127403206015,8.066946866492385,0,68,0.0,0.0,16,76,0.39652479824282305,8.071127403206015,0.003947992769908563,0.03517625238464332,0.0008179205615732676,0.003980262764489595,0.0,0.0,0.0,0.0,0.003947992769908563,0.03517625238464332,0.0008179205615732676,0.003980262764489595,1.0,1.0,1.0,1.0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,1.2000039618672227,450.06871333450806,17.300074417629553,1.1879598547955155,443.8636613399479,16.116335778539426,0.053888263790282775,23.683837791118275,1.4662904336526439,20,0.5267828662170394,43.919336865500235,0,0.005892481262209821,0.005892481262209821
cem,oracle,ref_oracle_state,noise_bias,True,90.07009804455394,2.0400000000000005,target_reached,31.69496941694524,0.8111186805543643,0.011669650259969355,1.596524798242823,11.071127403206015,8.066946866492385,0,68,0.0,0.0,16,76,0.39652479824282305,8.071127403206015,0.01054037919782514,0.035963052786352076,0.0016775167412704192,0.004633122568058117,0.0,0.0,0.0,0.0,0.01054037919782514,0.035963052786352076,0.0016775167412704192,0.004633122568058117,1.0,1.0,1.0,1.0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,1.2000039618672227,450.06871333450806,17.300074417629553,1.1879598547955155,443.8636613399479,16.116335778539426,0.053888263790282775,23.683837791118275,1.4662904336526439,20,0.5267828662170394,43.919336865500235,0,0.005892481262209821,0.005892481262209821
