q1_deg,q2_deg,absolute_shank_deg,current_rom_valid,current_soft_limit_active,current_rom_model_dominated,classification,mechanical_blockers,intrinsic_mechanical_blockers,surrogate_geometry_blockers,thigh_bed_clearance_m,shank_bed_clearance_m,sleeve_bed_clearance_m,current_tau1_nm,current_tau2_nm,conditional_tau1_nm,conditional_tau2_nm,current_cuff_force_n,current_cuff_moment_abs_nm,conditional_cuff_force_n,conditional_cuff_moment_abs_nm,conditional_force_gate_margin_n,rigid_cuff_rank,rigid_cuff_condition_raw,point_force_rank,ur10e_reachable,ur10e_ik_residual,ur10e_joint_limit_margin_deg,ur10e_jacobian_sigma_min,ur10e_jacobian_condition,ur10e_peak_torque_fraction,robot_bed_min_distance_m,robot_human_min_distance_m,robot_self_collision
95.0,105.0,-10.0,False,True,True,blocked_by_current_surrogate_collision_geometry,ur10e_human_intersection,,ur10e_human_intersection,-3.469446951953614e-18,0.37062629602052277,0.3576394932820255,1620.3179385992041,209.0888308623004,20.317952350191717,9.088834300047324,4209.521172790227,31.782721648408966,67.63804532154948,0.4903743617559771,132.3619546784505,2,4.918395680109569,2,True,7.414347643095957e-16,143.26745007404986,0.14796624715262907,13.091234753857343,0.26966458762219525,0.000999999999999987,-0.06200000000000019,False
95.0,110.0,-15.0,False,True,True,blocked_by_current_surrogate_collision_geometry,ur10e_human_intersection,,ur10e_human_intersection,-3.469446951953614e-18,0.3364932191870356,0.3235128894344634,1620.1742968607712,685.105132929546,20.174310611758756,10.105140664477403,5277.330808430476,6.248842946565857,69.40972871395971,0.2844309278968793,130.5902712860403,2,4.874644952945598,2,True,1.3066003958603653e-14,145.91541357407374,0.1380307890963053,13.999745150331204,0.28336754910005424,0.000999999999999987,-0.06200000000000007,False
95.0,115.0,-20.0,False,True,True,blocked_by_current_surrogate_collision_geometry,ur10e_human_intersection,,ur10e_human_intersection,-3.469446951953614e-18,0.30314954706312686,0.2901755405940196,1619.9747312497827,1611.1773571504723,19.974745000770326,11.177370901463064,7491.562937004033,93.83444578067923,71.30993387486429,0.05975671635681658,128.69006612513573,2,4.83611151444821,2,True,1.3089803135752733e-12,149.4309708253814,0.12449292333274758,15.506885196739718,0.29810078237558907,0.000999999999999987,-0.062000000000251465,False
95.0,120.0,-25.0,False,True,True,blocked_by_current_surrogate_collision_geometry,ur10e_human_intersection,,ur10e_human_intersection,-3.469446951953614e-18,0.2708490451271192,0.2578811641150115,1619.7207605810395,3137.3039847102787,19.720774332027077,12.304006196203318,11287.371142360857,244.77882790359408,73.34008522071258,0.19097819349382994,126.65991477928742,2,4.802682348418667,2,True,7.805181915200938e-16,154.08761240307877,0.10614309808228342,18.194637756288483,0.31383772332835325,0.0010000000000000286,-0.06199999999999987,False
100.0,0.0,100.0,False,True,True,geometric_or_robotic_infeasible,ur10e_full_pose_ik_unreachable,ur10e_full_pose_ik_unreachable,,-3.469446951953614e-18,0.43524281113597346,0.7380549006029403,3134.517924312626,-25.424323048054454,9.517945798545497,-0.42432390749113225,7116.584877459641,2541.4139768935984,20.81491917930404,7.083284401776971,179.18508082069596,2,6.169634583621034,1,False,0.17954794922535336,nan,nan,nan,nan,nan,nan,False
100.0,10.0,90.0,False,True,True,geometric_or_robotic_infeasible,ur10e_full_pose_ik_unreachable,ur10e_full_pose_ik_unreachable,,-3.469446951953614e-18,0.43524281113597346,0.7429268111359735,3135.838929657129,-4.658168569742715e-16,10.83895114304869,-4.658168569742715e-16,8975.270032387622,2212.10203472349,31.022803007090438,7.646076987898137,168.97719699290957,2,6.145682553661343,2,False,0.14550570892074094,nan,nan,nan,nan,nan,nan,False
100.0,20.0,80.0,False,True,True,geometric_or_robotic_infeasible,ur10e_full_pose_ik_unreachable,ur10e_full_pose_ik_unreachable,,-3.469446951953614e-18,0.43524281113597346,0.7380549006029403,3137.159935001632,0.4243239074911316,12.15995648755188,0.4243239074911316,10267.347679898769,1529.3928389181583,42.10018283703445,6.399607645007875,157.89981716296555,2,6.076334306145201,2,False,0.11390187110226033,nan,nan,nan,nan,nan,nan,False
100.0,30.0,70.0,False,True,True,geometric_or_robotic_infeasible,ur10e_full_pose_ik_unreachable,ur10e_full_pose_ik_unreachable,,-3.469446951953614e-18,0.43524281113597346,0.7235871995400817,3138.4408022672037,0.8887858939140347,13.440823753123368,0.8887858939140347,9999.429228256353,991.4228458227631,47.58884408242886,4.916023166124438,152.41115591757114,2,5.968544349857616,2,False,0.08448230080822376,nan,nan,nan,nan,nan,nan,False
100.0,40.0,60.0,False,True,True,geometric_or_robotic_infeasible,ur10e_full_pose_ik_unreachable,ur10e_full_pose_ik_unreachable,,-3.469446951953614e-18,0.43524281113597346,0.6999633017231823,3139.642612950129,1.4323044629829886,14.642634436048866,1.4323044629829886,9237.649971351522,643.2578840679123,49.990338949625794,3.7530584367194075,150.0096610503742,2,5.8322485828429675,2,False,0.006391667793757565,nan,nan,nan,nan,nan,nan,False
100.0,50.0,50.0,False,True,True,blocked_by_current_surrogate_collision_geometry,ur10e_human_intersection,,ur10e_human_intersection,-3.469446951953614e-18,0.43524281113597346,0.6679010073331397,3140.728850640953,2.091396024153128,15.72887212687283,2.091396024153128,8496.531865091547,420.73585750201806,51.39402769457286,2.9095746776028157,148.60597230542714,2,5.678568535245573,2,True,6.950892690296515e-16,139.76600131709412,0.1635341171320899,13.35779539051114,0.16788431356083244,0.000999999999999987,-0.06199999999999998,False
