mode,attempt_index,wall_time_s,reference_phase_s,accepted,reason,current_bound_hit,rank,rrqr_rank,condition_number,candidate_residual_rms_nms,old_residual_rms_nms,positive_definite_mass_matrix,maximum_unconstrained_violation_fraction_of_span,active_or_pressured_bounds,distance_to_prior_span_normalized_l2,distance_to_true_span_normalized_l2,observed_history_torque_rmse_nm,registered_full_trajectory_torque_rmse_nm,unconstrained_a_inertia_combination,unconstrained_b_distal_inertia_combination,unconstrained_d_mass_length_com_combination,unconstrained_g1_proximal_gravity_combination,unconstrained_g2_distal_gravity_combination,unconstrained_k1_passive_stiffness,unconstrained_k2_passive_stiffness,unconstrained_rho1_stiffness_rest_combination,unconstrained_rho2_stiffness_rest_combination,unconstrained_bv1_viscous_damping,unconstrained_bv2_viscous_damping,constrained_a_inertia_combination,constrained_b_distal_inertia_combination,constrained_d_mass_length_com_combination,constrained_g1_proximal_gravity_combination,constrained_g2_distal_gravity_combination,constrained_k1_passive_stiffness,constrained_k2_passive_stiffness,constrained_rho1_stiffness_rest_combination,constrained_rho2_stiffness_rest_combination,constrained_bv1_viscous_damping,constrained_bv2_viscous_damping
existing_cem,42,27.500000000010626,23.240000000009513,False,"bound_hit,non_positive_definite_mass_matrix",True,11,11,500.57372848424257,0.11190805438587674,1.5938544861993187,False,4.499250388545214,a_inertia_combination:lower:0.919193078722:0;b_distal_inertia_combination:lower:4.49925038855:1.38777878078e-17;d_mass_length_com_combination:upper:2.70997743239:0.00194022028487;g2_distal_gravity_combination:upper:0.108130767613:0.41297455293;rho1_stiffness_rest_combination:upper:0.237598783875:0.54794153824;rho2_stiffness_rest_combination:lower:0.243895173211:2.22044604925e-16,1.3016666072865184,1.435607718960188,0.24955754663293708,0.24470826996385195,-0.6081726447703639,-0.79457443024612,1.426288132387217,38.98161755292384,12.233640267457982,11.838475658364658,11.379034993038568,4.963711086323464,-1.2770321406787446,7.461934556571823,4.871995583932167,0.7254087384073513,0.09934042046004002,0.5062411733071258,38.68258993959378,10.99807532607015,11.604785440729925,11.458601090122167,3.3790492787474964,2.220446049250313e-16,7.418998182257727,4.907326007814631
existing_cem,43,28.000000000011237,23.740000000010124,False,"bound_hit,non_positive_definite_mass_matrix",True,11,11,500.57372848424257,0.11190805438587674,1.5938544861993187,False,4.499250388545214,a_inertia_combination:lower:0.919193078722:0;b_distal_inertia_combination:lower:4.49925038855:1.38777878078e-17;d_mass_length_com_combination:upper:2.70997743239:0.00194022028487;g2_distal_gravity_combination:upper:0.108130767613:0.41297455293;rho1_stiffness_rest_combination:upper:0.237598783875:0.54794153824;rho2_stiffness_rest_combination:lower:0.243895173211:2.22044604925e-16,1.3016666072865184,1.435607718960188,0.24955754663293708,0.24470826996385195,-0.6081726447703639,-0.79457443024612,1.426288132387217,38.98161755292384,12.233640267457982,11.838475658364658,11.379034993038568,4.963711086323464,-1.2770321406787446,7.461934556571823,4.871995583932167,0.7254087384073513,0.09934042046004002,0.5062411733071258,38.68258993959378,10.99807532607015,11.604785440729925,11.458601090122167,3.3790492787474964,2.220446049250313e-16,7.418998182257727,4.907326007814631
existing_cem,44,28.50000000001185,24.240000000010735,False,"bound_hit,non_positive_definite_mass_matrix",True,11,11,500.57372848424257,0.11190805438587674,1.5938544861993187,False,4.499250388545214,a_inertia_combination:lower:0.919193078722:0;b_distal_inertia_combination:lower:4.49925038855:1.38777878078e-17;d_mass_length_com_combination:upper:2.70997743239:0.00194022028487;g2_distal_gravity_combination:upper:0.108130767613:0.41297455293;rho1_stiffness_rest_combination:upper:0.237598783875:0.54794153824;rho2_stiffness_rest_combination:lower:0.243895173211:2.22044604925e-16,1.3016666072865184,1.435607718960188,0.24955754663293708,0.24470826996385195,-0.6081726447703639,-0.79457443024612,1.426288132387217,38.98161755292384,12.233640267457982,11.838475658364658,11.379034993038568,4.963711086323464,-1.2770321406787446,7.461934556571823,4.871995583932167,0.7254087384073513,0.09934042046004002,0.5062411733071258,38.68258993959378,10.99807532607015,11.604785440729925,11.458601090122167,3.3790492787474964,2.220446049250313e-16,7.418998182257727,4.907326007814631
existing_cem,45,29.00000000001246,24.740000000011346,False,"bound_hit,non_positive_definite_mass_matrix",True,11,11,500.57372848424257,0.11190805438587674,1.5938544861993187,False,4.499250388545214,a_inertia_combination:lower:0.919193078722:0;b_distal_inertia_combination:lower:4.49925038855:1.38777878078e-17;d_mass_length_com_combination:upper:2.70997743239:0.00194022028487;g2_distal_gravity_combination:upper:0.108130767613:0.41297455293;rho1_stiffness_rest_combination:upper:0.237598783875:0.54794153824;rho2_stiffness_rest_combination:lower:0.243895173211:2.22044604925e-16,1.3016666072865184,1.435607718960188,0.24955754663293708,0.24470826996385195,-0.6081726447703639,-0.79457443024612,1.426288132387217,38.98161755292384,12.233640267457982,11.838475658364658,11.379034993038568,4.963711086323464,-1.2770321406787446,7.461934556571823,4.871995583932167,0.7254087384073513,0.09934042046004002,0.5062411733071258,38.68258993959378,10.99807532607015,11.604785440729925,11.458601090122167,3.3790492787474964,2.220446049250313e-16,7.418998182257727,4.907326007814631
existing_cem,46,29.50000000001307,25.240000000011957,False,"bound_hit,non_positive_definite_mass_matrix",True,11,11,500.57372848424257,0.11190805438587674,1.5938544861993187,False,4.499250388545214,a_inertia_combination:lower:0.919193078722:0;b_distal_inertia_combination:lower:4.49925038855:1.38777878078e-17;d_mass_length_com_combination:upper:2.70997743239:0.00194022028487;g2_distal_gravity_combination:upper:0.108130767613:0.41297455293;rho1_stiffness_rest_combination:upper:0.237598783875:0.54794153824;rho2_stiffness_rest_combination:lower:0.243895173211:2.22044604925e-16,1.3016666072865184,1.435607718960188,0.24955754663293708,0.24470826996385195,-0.6081726447703639,-0.79457443024612,1.426288132387217,38.98161755292384,12.233640267457982,11.838475658364658,11.379034993038568,4.963711086323464,-1.2770321406787446,7.461934556571823,4.871995583932167,0.7254087384073513,0.09934042046004002,0.5062411733071258,38.68258993959378,10.99807532607015,11.604785440729925,11.458601090122167,3.3790492787474964,2.220446049250313e-16,7.418998182257727,4.907326007814631
existing_cem,47,30.00000000001368,25.740000000012568,False,"bound_hit,non_positive_definite_mass_matrix",True,11,11,500.57372848424257,0.11190805438587674,1.5938544861993187,False,4.499250388545214,a_inertia_combination:lower:0.919193078722:0;b_distal_inertia_combination:lower:4.49925038855:1.38777878078e-17;d_mass_length_com_combination:upper:2.70997743239:0.00194022028487;g2_distal_gravity_combination:upper:0.108130767613:0.41297455293;rho1_stiffness_rest_combination:upper:0.237598783875:0.54794153824;rho2_stiffness_rest_combination:lower:0.243895173211:2.22044604925e-16,1.3016666072865184,1.435607718960188,0.24955754663293708,0.24470826996385195,-0.6081726447703639,-0.79457443024612,1.426288132387217,38.98161755292384,12.233640267457982,11.838475658364658,11.379034993038568,4.963711086323464,-1.2770321406787446,7.461934556571823,4.871995583932167,0.7254087384073513,0.09934042046004002,0.5062411733071258,38.68258993959378,10.99807532607015,11.604785440729925,11.458601090122167,3.3790492787474964,2.220446049250313e-16,7.418998182257727,4.907326007814631
existing_cem,48,30.500000000014293,26.24000000001318,False,"bound_hit,non_positive_definite_mass_matrix",True,11,11,500.57372848424257,0.11190805438587674,1.5938544861993187,False,4.499250388545214,a_inertia_combination:lower:0.919193078722:0;b_distal_inertia_combination:lower:4.49925038855:1.38777878078e-17;d_mass_length_com_combination:upper:2.70997743239:0.00194022028487;g2_distal_gravity_combination:upper:0.108130767613:0.41297455293;rho1_stiffness_rest_combination:upper:0.237598783875:0.54794153824;rho2_stiffness_rest_combination:lower:0.243895173211:2.22044604925e-16,1.3016666072865184,1.435607718960188,0.24955754663293708,0.24470826996385195,-0.6081726447703639,-0.79457443024612,1.426288132387217,38.98161755292384,12.233640267457982,11.838475658364658,11.379034993038568,4.963711086323464,-1.2770321406787446,7.461934556571823,4.871995583932167,0.7254087384073513,0.09934042046004002,0.5062411733071258,38.68258993959378,10.99807532607015,11.604785440729925,11.458601090122167,3.3790492787474964,2.220446049250313e-16,7.418998182257727,4.907326007814631
existing_cem,49,31.000000000014904,26.74000000001379,False,"bound_hit,non_positive_definite_mass_matrix",True,11,11,500.57372848424257,0.11190805438587674,1.5938544861993187,False,4.499250388545214,a_inertia_combination:lower:0.919193078722:0;b_distal_inertia_combination:lower:4.49925038855:1.38777878078e-17;d_mass_length_com_combination:upper:2.70997743239:0.00194022028487;g2_distal_gravity_combination:upper:0.108130767613:0.41297455293;rho1_stiffness_rest_combination:upper:0.237598783875:0.54794153824;rho2_stiffness_rest_combination:lower:0.243895173211:2.22044604925e-16,1.3016666072865184,1.435607718960188,0.24955754663293708,0.24470826996385195,-0.6081726447703639,-0.79457443024612,1.426288132387217,38.98161755292384,12.233640267457982,11.838475658364658,11.379034993038568,4.963711086323464,-1.2770321406787446,7.461934556571823,4.871995583932167,0.7254087384073513,0.09934042046004002,0.5062411733071258,38.68258993959378,10.99807532607015,11.604785440729925,11.458601090122167,3.3790492787474964,2.220446049250313e-16,7.418998182257727,4.907326007814631
existing_cem,50,31.500000000015515,27.2400000000144,False,"bound_hit,non_positive_definite_mass_matrix",True,11,11,500.57372848424257,0.11190805438587674,1.5938544861993187,False,4.499250388545214,a_inertia_combination:lower:0.919193078722:0;b_distal_inertia_combination:lower:4.49925038855:1.38777878078e-17;d_mass_length_com_combination:upper:2.70997743239:0.00194022028487;g2_distal_gravity_combination:upper:0.108130767613:0.41297455293;rho1_stiffness_rest_combination:upper:0.237598783875:0.54794153824;rho2_stiffness_rest_combination:lower:0.243895173211:2.22044604925e-16,1.3016666072865184,1.435607718960188,0.24955754663293708,0.24470826996385195,-0.6081726447703639,-0.79457443024612,1.426288132387217,38.98161755292384,12.233640267457982,11.838475658364658,11.379034993038568,4.963711086323464,-1.2770321406787446,7.461934556571823,4.871995583932167,0.7254087384073513,0.09934042046004002,0.5062411733071258,38.68258993959378,10.99807532607015,11.604785440729925,11.458601090122167,3.3790492787474964,2.220446049250313e-16,7.418998182257727,4.907326007814631
cem_plus_smooth_local_refinement,0,6.480000000000499,3.2400000000002493,False,bound_hit,True,11,11,31500.707922541053,0.005601457553474951,1.8237015237725396,True,0.15598412654104168,bv2_viscous_damping:lower:0.155984126541:4.44283680956e-08,0.6507404968997802,0.8127737747557706,1.1552726969261136,1.7467354846990537,1.291029101033678,0.18584154805202546,0.3288504631575136,35.42398200357119,9.880927578058131,11.664544886995001,10.171244273149746,0.7085261805026621,1.2583424865427997,4.985678110514834,1.7200793672947916,1.2891649947775803,0.18101557568491725,0.3212016996457227,35.39215382476937,9.915133078508122,11.653848643372374,9.142216045963764,0.7094888074192763,1.0555910057934406,4.987264085146637,2.500000044428368
