phase,method,condition,seed,stress_override,target_reached,target_crossed,final_theta_deg,T_reach,first_crossing_time,max_theta_beyond_target_deg,final_theta_error_signed_deg,done_reason,solver_status_examples,solver_success_count,solver_failure_count,solver_failure_rate,fallback_count,fallback_rate,solve_time_mean,solve_time_max,ipopt_iterations_mean,ipopt_iterations_max,objective_mean,cost_task_mean,cost_action_mean,cost_action_rate_mean,cost_terminal_mean,cost_progress_mean,cost_alpha_slack_l1_mean,cost_alpha_slack_l2_mean,cost_state_violation_mean,dynamics_residual_max,dynamics_residual_mean,constraint_violation_max,constraint_violation_mean,alpha_violation_count,alpha_mean_severity,alpha_p95_severity,alpha_p99_severity,alpha_max_severity,alpha_clipped_max,alpha_violation_duration_s,alpha_integrated_violation,alpha_early_p95,alpha_early_max,alpha_late_p95,alpha_late_max,theta_error_initial_deg,theta_error_final_deg,theta_error_reduction_deg,pred_progress_mean_deg,pred_final_error_mean_deg,pred_alpha_abs_max,pred_terminal_theta_mean_deg,pred_terminal_crossing_margin_mean_deg,goal_slack_mean_deg,goal_slack_max_deg,goal_slack_stage_a_mean_deg,goal_slack_stage_b_mean_deg,stage_a_failure_rate,stage_b_failure_rate,stage_a_solve_time_mean,stage_b_solve_time_mean,slack_mean_raw,slack_max_raw,slack_active_count_gt_1e_5,slack_active_count_gt_1e_4,slack_active_count_gt_1e_3,omega_abs_mean,omega_abs_p95,omega_abs_p99,omega_abs_max,omega_violation_count,omega_violation_mean,omega_violation_p95,omega_violation_max,delta_r_violation_count,delta_r_max_severity,force_violation_count,force_max_severity,mean_action_magnitude,max_action_magnitude,action_smoothness,action_total_variation,first_action_diff_vs_cem_mean,runtime_s
phase2_regression_check,baseline_cem,clean,101,default clean condition,True,True,90.00147205481456,2.2799999999999954,2.2799999999999954,0.0014720550951010977,0.0014720550951010977,target_reached,,0,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,91,1.0359945465674845,5.300254113901126,8.84841596849289,10.34220315549235,9.876004553504083,0.91,2.3724275116395392,6.282519276038332,7.284340527300047,4.53643987028183,10.34220315549235,83.12450645814957,0.0014720550951010977,83.12303440305446,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.6549946420166104,1.3463855874023778,1.5818002983056492,1.5907444011220147,15,0.017612200809764493,0.14638558740237784,0.3907444011220147,0,0.0,0,0.0,4.106429612634148,8.172215154584633,0.21724520520980106,49.53190678783464,nan,38.94768508400011
phase2_regression_check,nmpc_base,clean,101,default clean condition,True,True,90.05607966231653,2.099999999999999,2.099999999999999,0.05607966259708274,0.05607966259708274,target_reached,Solve_Succeeded,70,0,0.0,0,0.0,0.06493006480003324,0.12842587500199443,21.314285714285713,37.0,1.6511277991967945,4550.0395907956745,3.3665081752976542,0.0004135739343106371,272.32188899425364,0.0,0.29123455136141013,9.899601696242161e-09,0.026702195156353446,9.36194340737848e-05,1.613943276896773e-06,0.0002905061965228217,9.86207159326055e-06,29,0.18657971175303853,2.8997158679894297,3.201436209503789,3.3080968449449273,3.2324607278166475,0.29,0.3936831917989113,3.188470584863313,3.3080968449449273,0.037845912053987796,0.47974219220407166,83.12450645814957,0.05607966259708274,83.06842679555248,24.130671605897934,29.728707483942465,3.0000969010726575,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,0.00016179697297856127,0.0008188809871694995,1260,371,0,0.8212864558512752,1.1848427482763038,1.1878587833860739,1.1880262662083734,0,0.0,0.0,0.0,0,0.0,0,0.0,4.823595941761206,7.2264461835677265,0.07139755730052312,14.993487033109856,nan,8.76188566700148
phase2_regression_check,nmpc_crossing_weighted,clean,101,default clean condition,True,True,90.15076207284329,1.270000000000001,1.270000000000001,0.15076207312384124,0.15076207312384124,target_reached,Solve_Succeeded,43,0,0.0,0,0.0,0.033790385628594245,0.06034708300285274,11.0,16.0,264.7745164559437,5768.040729444477,2.3350053174914303,0.0014564879941730735,71.75089160549386,0.0,180.41952417072406,0.4554952421615306,12315.683824723066,6.0322895437665174e-05,8.1622226265784e-07,0.08685901131432039,0.008588884452910896,10,0.7486926826245452,2.3237455422385604,21.994095846750934,22.955371111955643,22.157514332027926,0.1,0.958326633759418,15.24881916622924,22.955371111955643,0.0,0.0036559205964818986,83.12450645814957,0.15076207312384124,82.97374438502573,29.13672411501479,13.900950102955782,42.61241583198199,76.76696601053808,-13.233033989181365,13.620480647558184,45.02745898093514,nan,13.620480647558184,0.0,0.0,nan,0.033790385628594245,0.10023306898373557,39.61250587755366,773,20,5,1.1383593395232912,1.2839955394947016,1.2865789631960767,1.286893341866592,70,0.03549567012093187,0.08399553949470152,0.08689334186659203,0,0.0,0,0.0,4.385778472911829,10.513577444216951,0.191685009365899,24.343996189469173,nan,2.6050483750004787
phase2_regression_check,nmpc_crossing_lexicographic,clean,101,default clean condition,True,True,90.32445844099637,0.9700000000000006,0.9700000000000006,0.3244584412769115,0.3244584412769115,target_reached,Solve_Succeeded,33,0,0.0,0,0.0,0.0502915832729548,0.07601750000321772,16.818181818181817,21.0,1589.058402998782,22429.627818493966,77.59963950975603,0.0076888201824051655,0.35009928487280123,0.0,963.5916438704971,3.2695601917258275,1580880.686195476,9.441820558636627e-05,2.5262909710062687e-06,1.6389684859319094,0.07673794015565193,40,2.5829076803741877,16.303552436535277,56.7793652752546,58.031281934692934,56.740646203313204,0.4,2.531249526766704,38.09557551984597,58.031281934692934,0.0,0.0,83.12450645814957,0.3244584412769115,82.80004801687265,37.994746658068586,0.8305909159369785,86.29425987644687,90.14608983749962,0.1460898377801606,0.387705147005044,5.871991462669106,0.6837014205772374,0.387705147005044,0.0,0.0,0.026823886363920545,0.0502915832729548,0.535328691039165,83.29434928605271,594,29,29,1.4906085772674438,2.396530121238606,2.44048635821146,2.487202445304223,74,0.35495347756381934,1.1965301212386061,1.2872024453042232,0,0.0,0,0.0,4.004622111361454,15.957570976045668,0.35249964974235287,34.19246602500823,nan,3.788870999997016
phase2_regression_check,nmpc_crossing_lexicographic_with_cem_fallback,clean,101,default clean condition,True,True,90.32445844099637,0.9700000000000006,0.9700000000000006,0.3244584412769115,0.3244584412769115,target_reached,Solve_Succeeded,33,0,0.0,0,0.0,0.05094914518210289,0.08786370800225995,16.818181818181817,21.0,1589.058402998782,22429.627818493966,77.59963950975603,0.0076888201824051655,0.35009928487280123,0.0,963.5916438704971,3.2695601917258275,1580880.686195476,9.441820558636627e-05,2.5262909710062687e-06,1.6389684859319094,0.07673794015565193,40,2.5829076803741877,16.303552436535277,56.7793652752546,58.031281934692934,56.740646203313204,0.4,2.531249526766704,38.09557551984597,58.031281934692934,0.0,0.0,83.12450645814957,0.3244584412769115,82.80004801687265,37.994746658068586,0.8305909159369785,86.29425987644687,90.14608983749962,0.1460898377801606,0.387705147005044,5.871991462669106,0.6837014205772374,0.387705147005044,0.0,0.0,0.0247755872132433,0.05094914518210289,0.535328691039165,83.29434928605271,594,29,29,1.4906085772674438,2.396530121238606,2.44048635821146,2.487202445304223,74,0.35495347756381934,1.1965301212386061,1.2872024453042232,0,0.0,0,0.0,4.004622111361454,15.957570976045668,0.35249964974235287,34.19246602500823,nan,3.735122958001739
phase2_regression_check,baseline_cem,clean,102,default clean condition,True,True,90.16723175363886,2.479999999999991,2.479999999999991,0.1672317539194142,0.1672317539194142,target_reached,,0,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,118,1.1952482948421868,5.462938660228841,12.951530044400508,14.783525511415409,14.690130875375733,1.18,2.976168254157045,8.360637921485491,11.096758754976705,5.055842908917126,14.783525511415409,83.12450645814957,0.1672317539194142,82.95727470423014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.5896488820372924,1.3786244513836594,1.5512797995780778,1.5575786786597958,31,0.019973140761941236,0.17862445138365945,0.35757867865979587,0,0.0,0,0.0,3.8203613779588204,8.69092484083828,0.225597181236254,55.94810094659099,nan,42.52270774999488
phase2_regression_check,nmpc_base,clean,102,default clean condition,True,True,90.05607966231653,2.099999999999999,2.099999999999999,0.05607966259708274,0.05607966259708274,target_reached,Solve_Succeeded,70,0,0.0,0,0.0,0.07350870005684555,0.12963266699807718,21.314285714285713,37.0,1.6511277991967945,4550.0395907956745,3.3665081752976542,0.0004135739343106371,272.32188899425364,0.0,0.29123455136141013,9.899601696242161e-09,0.026702195156353446,9.36194340737848e-05,1.613943276896773e-06,0.0002905061965228217,9.86207159326055e-06,29,0.18657971175303853,2.8997158679894297,3.201436209503789,3.3080968449449273,3.2324607278166475,0.29,0.3936831917989113,3.188470584863313,3.3080968449449273,0.037845912053987796,0.47974219220407166,83.12450645814957,0.05607966259708274,83.06842679555248,24.130671605897934,29.728707483942465,3.0000969010726575,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,0.00016179697297856127,0.0008188809871694995,1260,371,0,0.8212864558512752,1.1848427482763038,1.1878587833860739,1.1880262662083734,0,0.0,0.0,0.0,0,0.0,0,0.0,4.823595941761206,7.2264461835677265,0.07139755730052312,14.993487033109856,nan,9.644151124994096
phase2_regression_check,nmpc_crossing_weighted,clean,102,default clean condition,True,True,90.15076207284329,1.270000000000001,1.270000000000001,0.15076207312384124,0.15076207312384124,target_reached,Solve_Succeeded,43,0,0.0,0,0.0,0.03618718023316496,0.05248520900204312,11.0,16.0,264.7745164559437,5768.040729444477,2.3350053174914303,0.0014564879941730735,71.75089160549386,0.0,180.41952417072406,0.4554952421615306,12315.683824723066,6.0322895437665174e-05,8.1622226265784e-07,0.08685901131432039,0.008588884452910896,10,0.7486926826245452,2.3237455422385604,21.994095846750934,22.955371111955643,22.157514332027926,0.1,0.958326633759418,15.24881916622924,22.955371111955643,0.0,0.0036559205964818986,83.12450645814957,0.15076207312384124,82.97374438502573,29.13672411501479,13.900950102955782,42.61241583198199,76.76696601053808,-13.233033989181365,13.620480647558184,45.02745898093514,nan,13.620480647558184,0.0,0.0,nan,0.03618718023316496,0.10023306898373557,39.61250587755366,773,20,5,1.1383593395232912,1.2839955394947016,1.2865789631960767,1.286893341866592,70,0.03549567012093187,0.08399553949470152,0.08689334186659203,0,0.0,0,0.0,4.385778472911829,10.513577444216951,0.191685009365899,24.343996189469173,nan,2.716795166998054
phase2_regression_check,nmpc_crossing_lexicographic,clean,102,default clean condition,True,True,90.32445844099637,0.9700000000000006,0.9700000000000006,0.3244584412769115,0.3244584412769115,target_reached,Solve_Succeeded,33,0,0.0,0,0.0,0.05759752015155479,0.0869229159943643,16.818181818181817,21.0,1589.058402998782,22429.627818493966,77.59963950975603,0.0076888201824051655,0.35009928487280123,0.0,963.5916438704971,3.2695601917258275,1580880.686195476,9.441820558636627e-05,2.5262909710062687e-06,1.6389684859319094,0.07673794015565193,40,2.5829076803741877,16.303552436535277,56.7793652752546,58.031281934692934,56.740646203313204,0.4,2.531249526766704,38.09557551984597,58.031281934692934,0.0,0.0,83.12450645814957,0.3244584412769115,82.80004801687265,37.994746658068586,0.8305909159369785,86.29425987644687,90.14608983749962,0.1460898377801606,0.387705147005044,5.871991462669106,0.6837014205772374,0.387705147005044,0.0,0.0,0.02666720475760733,0.05759752015155479,0.535328691039165,83.29434928605271,594,29,29,1.4906085772674438,2.396530121238606,2.44048635821146,2.487202445304223,74,0.35495347756381934,1.1965301212386061,1.2872024453042232,0,0.0,0,0.0,4.004622111361454,15.957570976045668,0.35249964974235287,34.19246602500823,nan,4.04954245800036
phase2_regression_check,nmpc_crossing_lexicographic_with_cem_fallback,clean,102,default clean condition,True,True,90.32445844099637,0.9700000000000006,0.9700000000000006,0.3244584412769115,0.3244584412769115,target_reached,Solve_Succeeded,33,0,0.0,0,0.0,0.055822018909428596,0.07459416700294241,16.818181818181817,21.0,1589.058402998782,22429.627818493966,77.59963950975603,0.0076888201824051655,0.35009928487280123,0.0,963.5916438704971,3.2695601917258275,1580880.686195476,9.441820558636627e-05,2.5262909710062687e-06,1.6389684859319094,0.07673794015565193,40,2.5829076803741877,16.303552436535277,56.7793652752546,58.031281934692934,56.740646203313204,0.4,2.531249526766704,38.09557551984597,58.031281934692934,0.0,0.0,83.12450645814957,0.3244584412769115,82.80004801687265,37.994746658068586,0.8305909159369785,86.29425987644687,90.14608983749962,0.1460898377801606,0.387705147005044,5.871991462669106,0.6837014205772374,0.387705147005044,0.0,0.0,0.02878282830374012,0.055822018909428596,0.535328691039165,83.29434928605271,594,29,29,1.4906085772674438,2.396530121238606,2.44048635821146,2.487202445304223,74,0.35495347756381934,1.1965301212386061,1.2872024453042232,0,0.0,0,0.0,4.004622111361454,15.957570976045668,0.35249964974235287,34.19246602500823,nan,4.072672624999541
phase2_regression_check,baseline_cem,clean,103,default clean condition,True,True,90.10193464019989,1.330000000000001,1.330000000000001,0.1019346404804407,0.1019346404804407,target_reached,,0,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,68,1.5148359833839573,7.314743595208245,8.593851055410184,8.750803373494112,8.62389009292013,0.68,2.029880217734503,8.335510185881475,8.750803373494112,6.040406811645524,7.8381108798296655,83.12450645814957,0.1019346404804407,83.02257181766912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,1.1038999728601075,1.6872460411528785,1.7021374848687245,1.721567620959618,73,0.16022192006344113,0.4872460411528785,0.5215676209596181,0,0.0,0,0.0,4.641643213015967,8.533476682107095,0.28520591736643,37.93238700973519,nan,22.954028333995666
