case,attempt_index,arrival_time_s,sample_time_s,accepted,reason,rank,rrqr_rank,condition_number,candidate_residual_rms_nms,bound_hit,active_or_pressured_bounds,candidate_distance_to_truth_span_l2,last_valid_before_distance_to_truth_span_l2,last_valid_after_distance_to_truth_span_l2,accepted_update_movement,candidate_E_meas_nm,candidate_E_oracle_nm,last_valid_after_E_meas_nm,last_valid_after_E_oracle_nm,measurement_fit_improves_without_oracle_improvement,unconstrained_beta,candidate_beta,last_valid_after_beta
ideal_200hz,0,3.8199999999996903,3.8199999999996903,False,bound_hit,11,11,28883.667168306976,0.008066787042338715,True,"[{""index"": 10, ""name"": ""bv2_viscous_damping"", ""direction"": ""lower"", ""constrained_hit"": true, ""bound"": 2.5, ""constrained_candidate"": 2.5000000057340688, ""unconstrained_candidate"": 2.3067519512474592, ""unconstrained_violation"": 0.19324804875254076, ""unconstrained_violation_fraction_of_span"": 0.03864960975050815, ""constrained_distance_to_bound"": 5.734068775353762e-09}]",0.7036113191667671,0.46038359121476413,0.46038359121476413,not_accepted,2.876208756650999,0.9608293324998307,4.307376079741182,4.735718022480572,False,"[1.32313935835288, 0.21220152456625138, 0.34292848003591747, 36.50983118675713, 9.387631367696276, 10.620577919506964, 8.972451556334136, 0.6201109355643133, 1.8516878483724315, 4.916770538751625, 2.3067519512474592]","[1.3321013021811563, 0.21290105679650195, 0.33808512011566394, 36.35340791107424, 9.551227561429638, 10.591401633919892, 9.194345298076033, 0.6248594825712245, 1.7345188955278927, 4.918698031207055, 2.5000000057340688]","[1.4508174768147026, 0.19868084092008, 0.338787595728, 33.064998596820004, 7.607366586, 10.0, 10.0, 0.8726646259971648, 1.7453292519943295, 5.0, 5.0]"
ideal_200hz,1,4.319999999999777,4.319999999999777,True,accepted,11,11,21394.208873735028,0.007941779458720873,False,[],0.6630052110681068,0.46038359121476413,0.44892797591878936,toward_truth,2.649076629979651,0.796577482331573,3.943731185826062,4.321466600611448,False,"[1.5118875454089427, 0.22142193912524802, 0.3127790427821677, 36.382348970322404, 9.635902883491205, 10.912829005263214, 9.521046117300429, 0.5946286385279509, 1.597038536048129, 5.040911176264429, 2.575919882119806]","[1.5118875454089427, 0.22142193912524802, 0.3127790427821677, 36.382348970322404, 9.635902883491205, 10.912829005263214, 9.521046117300429, 0.5946286385279509, 1.597038536048129, 5.040911176264429, 2.575919882119806]","[1.4569244836741266, 0.2009549507405968, 0.3361867404334168, 33.396733634170246, 7.810220215749121, 10.091282900526322, 9.952104611730043, 0.8448610272502434, 1.7305001803997095, 5.004091117626443, 4.85]"
ideal_200hz,2,4.819999999999944,4.819999999999944,False,bound_hit,11,11,18075.42790263137,0.0104763128381089,True,"[{""index"": 1, ""name"": ""b_distal_inertia_combination"", ""direction"": ""upper"", ""constrained_hit"": true, ""bound"": 0.29802126138012003, ""constrained_candidate"": 0.2980212613610931, ""unconstrained_candidate"": 0.35268609316790067, ""unconstrained_violation"": 0.05466483178778064, ""unconstrained_violation_fraction_of_span"": 0.27513891895479614, ""constrained_distance_to_bound"": 1.90269466848747e-11}]",0.7487971934429872,0.44892797591878936,0.44892797591878936,not_accepted,2.491008382900492,0.6590594742382765,3.92105478998026,4.324635985303041,False,"[1.479632099260523, 0.35268609316790067, 0.27769959331828203, 35.726329174971895, 10.864403431745268, 10.521216022729236, 11.046079172726447, 0.9014586522794305, 0.5756357669106769, 4.886143831816072, 4.784274218493153]","[1.3868978445981215, 0.2980212613610931, 0.3167850341759176, 35.612895717442655, 11.017733918603362, 10.468007611233457, 11.300124421657207, 0.9314867079277194, 0.4733992044605848, 4.875950931295232, 4.89445317436172]","[1.4569244836741266, 0.2009549507405968, 0.3361867404334168, 33.396733634170246, 7.810220215749121, 10.091282900526322, 9.952104611730043, 0.8448610272502434, 1.7305001803997095, 5.004091117626443, 4.85]"
ideal_200hz,3,5.320000000000111,5.320000000000111,False,bound_hit,11,11,12353.116184610439,0.011474347377928377,True,"[{""index"": 1, ""name"": ""b_distal_inertia_combination"", ""direction"": ""upper"", ""constrained_hit"": true, ""bound"": 0.29802126138012003, ""constrained_candidate"": 0.29802126134400925, ""unconstrained_candidate"": 0.34021026182954045, ""unconstrained_violation"": 0.04218900044942042, ""unconstrained_violation_fraction_of_span"": 0.21234559031482594, ""constrained_distance_to_bound"": 3.6110781032050454e-11}]",0.6629360865110189,0.44892797591878936,0.44892797591878936,not_accepted,2.362751763538922,0.5619752199049785,3.9090077341740126,4.325420950480836,False,"[1.3031971694453377, 0.34021026182954045, 0.2719252514093983, 39.60132883350252, 8.118344198560264, 10.782403300263393, 11.737862418389726, 1.8125966720159368, 3.3584205833807816, 4.5450619956885, 4.779777067305361]","[1.2140285116536793, 0.29802126134400925, 0.3114222080077115, 39.314189104107754, 8.479708227333662, 10.700160869219149, 11.666449320103856, 1.8742223740833093, 2.9843044185652308, 4.530823636549391, 4.865766381932678]","[1.4569244836741266, 0.2009549507405968, 0.3361867404334168, 33.396733634170246, 7.810220215749121, 10.091282900526322, 9.952104611730043, 0.8448610272502434, 1.7305001803997095, 5.004091117626443, 4.85]"
ideal_200hz,4,5.820000000000278,5.820000000000278,False,bound_hit,11,11,4283.872452304445,0.010552649421933336,True,"[{""index"": 1, ""name"": ""b_distal_inertia_combination"", ""direction"": ""upper"", ""constrained_hit"": true, ""bound"": 0.29802126138012003, ""constrained_candidate"": 0.2980212613356593, ""unconstrained_candidate"": 0.3290797058523668, ""unconstrained_violation"": 0.03105844447224676, ""unconstrained_violation_fraction_of_span"": 0.15632329885668297, ""constrained_distance_to_bound"": 4.4460712889105025e-11}]",0.7562560899411672,0.44892797591878936,0.44892797591878936,not_accepted,2.2591299037399195,0.4853782395941204,3.9062740402373692,4.325423265045829,False,"[1.2894918814358145, 0.3290797058523668, 0.2455876111333152, 40.11944257102168, 8.243504239806198, 10.72965931742372, 11.864191019403583, 2.3058152054860135, 3.187202996740799, 4.44931371991969, 4.745816045334983]","[1.2208820698585898, 0.2980212613356593, 0.2779775365929997, 39.87890441310819, 8.52755480640101, 10.670917405795873, 11.75299389752129, 2.341497963304577, 2.8826235865518792, 4.442208368959863, 4.830283079737828]","[1.4569244836741266, 0.2009549507405968, 0.3361867404334168, 33.396733634170246, 7.810220215749121, 10.091282900526322, 9.952104611730043, 0.8448610272502434, 1.7305001803997095, 5.004091117626443, 4.85]"
ideal_200hz,5,6.320000000000445,6.320000000000445,False,bound_hit,11,11,4020.6075150826878,0.0097381568091441,True,"[{""index"": 1, ""name"": ""b_distal_inertia_combination"", ""direction"": ""upper"", ""constrained_hit"": true, ""bound"": 0.29802126138012003, ""constrained_candidate"": 0.29802126135092666, ""unconstrained_candidate"": 0.31573236646458835, ""unconstrained_violation"": 0.017711105084468326, ""unconstrained_violation_fraction_of_span"": 0.08914349769433819, ""constrained_distance_to_bound"": 2.919336994366972e-11}]",0.669431513154284,0.44892797591878936,0.44892797591878936,not_accepted,2.162021508284646,0.4217622561550989,3.9104472077684376,4.324275465632263,False,"[1.2886575346552405, 0.31573236646458835, 0.2770195155142057, 39.591529472756925, 8.47457611116764, 10.787704404160303, 11.754266535156685, 1.9553936276759107, 2.883618100906146, 4.56245083867839, 4.835330846079575]","[1.2525446149318757, 0.29802126135092666, 0.2953177521955722, 39.52688661182521, 8.515120458961148, 10.77550598057009, 11.719157021515587, 1.9304171565769583, 2.8361258972709886, 4.563887330725456, 4.864295770536957]","[1.4569244836741266, 0.2009549507405968, 0.3361867404334168, 33.396733634170246, 7.810220215749121, 10.091282900526322, 9.952104611730043, 0.8448610272502434, 1.7305001803997095, 5.004091117626443, 4.85]"
ideal_200hz,6,6.820000000000612,6.820000000000612,True,accepted,11,11,4171.094502729844,0.009168379177458002,False,[],0.5971379738950897,0.44892797591878936,0.42987828026677305,toward_truth,2.0774196609917492,0.37293638929229245,3.5636887843298006,3.908295751093336,False,"[1.2643582107636102, 0.2949903733004459, 0.31540875204543095, 39.22988157805406, 8.541081122293141, 10.850820640971113, 11.675146477691886, 1.6202002279687653, 2.7611775638699316, 4.654545641174257, 4.908902721744741]","[1.2643582107636102, 0.2949903733004459, 0.31540875204543095, 39.22988157805406, 8.541081122293141, 10.850820640971113, 11.675146477691886, 1.6202002279687653, 2.7611775638699316, 4.654545641174257, 4.908902721744741]","[1.437667856383075, 0.2069153759681992, 0.3341089415946182, 33.980048428558625, 7.883306306403523, 10.1672366745708, 10.124408798326227, 0.9223949473220956, 1.8335679187467318, 4.969136569981224, 4.855890272174474]"
ideal_200hz,7,7.320000000000779,7.320000000000779,True,accepted,11,11,4325.189300172039,0.008740804523369096,False,[],0.5362046347806773,0.42987828026677305,0.4106220585018936,toward_truth,2.005371427600512,0.33668495647961694,3.2563781458552303,3.533384783372071,False,"[1.307737553013195, 0.28983450489505613, 0.32218409041930895, 39.3284581680391, 8.145266803663796, 11.01574983793569, 11.68561510548952, 1.3112548236422559, 3.1242023529184952, 4.767941983410947, 4.907358080066153]","[1.307737553013195, 0.28983450489505613, 0.32218409041930895, 39.3284581680391, 8.145266803663796, 11.01574983793569, 11.68561510548952, 1.3112548236422559, 3.1242023529184952, 4.767941983410947, 4.907358080066153]","[1.4246748260460869, 0.2128758011958016, 0.33291645647708723, 34.514889402506675, 7.9095023561295505, 10.252087990907288, 10.280529429042556, 0.9612809349541116, 1.9626313621639082, 4.949017111324196, 4.861037052963642]"
ideal_200hz,8,7.820000000000946,7.820000000000946,True,accepted,11,11,3827.529054825926,0.00978020392348451,False,[],0.4038190245482324,0.4106220585018936,0.3806653496353168,toward_truth,1.934754006353275,0.29693928317499396,2.987628417424687,3.1967205393809666,False,"[1.5640056922547008, 0.2807603831924206, 0.32192156209520395, 38.170241771726, 8.087460115278233, 11.461382650142847, 11.670191942723289, 0.23515129684154157, 3.14955355008496, 5.411784166016024, 4.914115933804969]","[1.5640056922547008, 0.2807603831924206, 0.32192156209520395, 38.170241771726, 8.087460115278233, 11.461382650142847, 11.670191942723289, 0.23515129684154157, 3.14955355008496, 5.411784166016024, 4.914115933804969]","[1.4386079126669482, 0.218836226423404, 0.3318169670388989, 34.88042463942861, 7.9272981320444185, 10.373017456830844, 10.419495680410629, 0.8886679711428546, 2.0813235809560133, 4.995293816793378, 4.866344941047775]"
ideal_200hz,9,8.320000000000828,8.320000000000828,True,accepted,11,11,1580.6249524429816,0.009387164607294465,False,[],0.39583790146598535,0.3806653496353168,0.35532417255129656,toward_truth,1.8770668750260109,0.2731780390932678,2.745955477161829,2.886224909911981,False,"[1.5726146070078455, 0.27652976956012876, 0.3337573661989706, 39.21247261213258, 7.7617239570676215, 11.72390738783877, 11.681267293940278, 0.9317156538609704, 3.452206743928941, 5.411867824832345, 4.897480651886549]","[1.5726146070078455, 0.27652976956012876, 0.3337573661989706, 39.21247261213258, 7.7617239570676215, 11.72390738783877, 11.681267293940278, 0.9317156538609704, 3.452206743928941, 5.411867824832345, 4.897480651886549]","[1.452008582101038, 0.22460558073707648, 0.3320110069549061, 35.31362943669901, 7.910740714546739, 10.508106449931637, 10.545672841763594, 0.8929727394146662, 2.218411897253306, 5.036951217597275, 4.8694585121316525]"
ideal_200hz,10,8.820000000000551,8.820000000000551,True,accepted,11,11,775.723732321401,0.009061525492026075,False,[],0.3969098108540094,0.35532417255129656,0.3348515444307674,toward_truth,1.8223898420270974,0.2591079299543751,2.5283057024781774,2.5994013882252927,False,"[1.5740950149110937, 0.27706065059390445, 0.335295827138857, 38.96151481435106, 7.6577664818052975, 11.678250245879152, 11.678488138779104, 0.5394591743561306, 3.534229739759633, 5.402428328045056, 4.886832415218073]","[1.5740950149110937, 0.27706065059390445, 0.335295827138857, 38.96151481435106, 7.6577664818052975, 11.678250245879152, 11.678488138779104, 0.5394591743561306, 3.534229739759633, 5.402428328045056, 4.886832415218073]","[1.4642172253820436, 0.22985108772275928, 0.3323394889733012, 35.67841797446422, 7.885443291272595, 10.625120829526388, 10.658954371465144, 0.8576213829088126, 2.3499936815039386, 5.073498928642053, 4.871195902440294]"
ideal_200hz,11,9.320000000000274,9.320000000000274,True,accepted,11,11,624.7667212988912,0.008936706544137045,False,[],0.4079878770590899,0.3348515444307674,0.32095163444091696,toward_truth,1.7702270122625632,0.24945208694590112,2.3302351332651416,2.332576550180821,False,"[1.5919372697830134, 0.2811453240593686, 0.331677911175651, 39.1299604812908, 7.6865549603531615, 11.762876514329077, 11.663742166422365, 0.7304144447459708, 3.483962524372404, 5.421943518248044, 4.887908086031393]","[1.5919372697830134, 0.2811453240593686, 0.331677911175651, 39.1299604812908, 7.6865549603531615, 11.762876514329077, 11.663742166422365, 0.7304144447459708, 3.483962524372404, 5.421943518248044, 4.887908086031393]","[1.4769892298221405, 0.2349805113564202, 0.33227333119353614, 36.02357222514688, 7.865554458180652, 10.738896398006657, 10.759433150960866, 0.8449006890925285, 2.4633905657907853, 5.108343387602652, 4.872867120799404]"
ideal_200hz,12,9.819999999999997,9.819999999999997,True,accepted,11,11,559.0636009384456,0.0090558171145349,False,[],0.39221346284740377,0.32095163444091696,0.3111403817073194,toward_truth,1.7236258535057927,0.23956957406639642,2.1548610880979906,2.0917019096935943,False,"[1.613833443386326, 0.28317879349404845, 0.3324583843673931, 38.97557328889805, 7.825499120178773, 11.748405525188257, 11.642662465748042, 0.6975905930872336, 3.3260324784567628, 5.396050492632275, 4.905604078272439]","[1.613833443386326, 0.28317879349404845, 0.3324583843673931, 38.97557328889805, 7.825499120178773, 11.748405525188257, 11.642662465748042, 0.6975905930872336, 3.3260324784567628, 5.396050492632275, 4.905604078272439]","[1.490673651178559, 0.23980033957018304, 0.3322918365109218, 36.318772331522, 7.861548924380465, 10.839847310724817, 10.847756082439584, 0.8301696794919989, 2.549654757057383, 5.137114098105614, 4.876140816546707]"
ideal_200hz,13,10.31999999999972,10.31999999999972,True,accepted,11,11,511.9749471909503,0.009016606494411581,False,[],0.3682811732565946,0.3111403817073194,0.30384398337601315,toward_truth,1.677847052993862,0.23146951789321557,2.0049358385706837,1.879526564081887,False,"[1.6212473632708166, 0.28272888654257433, 0.33986064148482603, 38.95241194919524, 7.97135050368857, 11.773957448567801, 11.623470380756306, 0.8138304707958555, 3.164625886886661, 5.3871296123414725, 4.927333477766443]","[1.6212473632708166, 0.28272888654257433, 0.33986064148482603, 38.95241194919524, 7.97135050368857, 11.773957448567801, 11.623470380756306, 0.8138304707958555, 3.164625886886661, 5.3871296123414725, 4.927333477766443]","[1.5037310223877847, 0.24409319426742218, 0.33304871700831223, 36.582136293289324, 7.872529082311275, 10.933258324509115, 10.925327512271256, 0.8285357586223846, 2.6111518700403105, 5.162115649529199, 4.881260082668681]"
ideal_200hz,14,10.819999999999443,10.819999999999443,True,accepted,11,11,490.1875164558812,0.009213885972294947,False,[],0.3481452303150544,0.30384398337601315,0.2973793026536894,toward_truth,1.6352190067936552,0.22450574226321907,1.8782352126000028,1.6909579459161626,False,"[1.660514871798918, 0.28287351041617315, 0.34312335509458414, 38.858857633292665, 8.164011305918615, 11.775011179029088, 11.607025585379349, 0.9048527798951999, 2.959627346456503, 5.374257559811167, 4.940497025502242]","[1.660514871798918, 0.28287351041617315, 0.34312335509458414, 38.858857633292665, 8.164011305918615, 11.775011179029088, 11.607025585379349, 0.9048527798951999, 2.959627346456503, 5.374257559811167, 4.940497025502242]","[1.519409407328898, 0.24797122588229728, 0.33405618081693944, 36.80980842728966, 7.90167730467201, 11.017433609961113, 10.993497319582065, 0.8361674607496661, 2.6459994176819297, 5.183329840557396, 4.887183776952037]"
ideal_200hz,15,11.319999999999165,11.319999999999165,False,bound_hit,11,11,487.13788060655935,0.01843605733543326,True,"[{""index"": 7, ""name"": ""rho1_stiffness_rest_combination"", ""direction"": ""lower"", ""constrained_hit"": true, ""bound"": -0.4363323129985824, ""constrained_candidate"": -0.43633229359265446, ""unconstrained_candidate"": -0.6984288253953529, ""unconstrained_violation"": 0.2620965123967705, ""unconstrained_violation_fraction_of_span"": 0.06006809594173285, ""constrained_distance_to_bound"": 1.9405927920157495e-08}]",0.49399152467980534,0.2973793026536894,0.2973793026536894,not_accepted,1.6005781967471562,0.23578771315938044,1.8716753423739312,1.685468573323246,False,"[1.765506223287376, 0.2855168440854935, 0.29946658093872885, 37.659133997628366, 7.857159191932898, 11.24730365826928, 11.609070637757554, -0.6984288253953529, 3.2552776432062895, 5.451952804917899, 4.936616750585855]","[1.7706666450955157, 0.2889718574253292, 0.3024033779338138, 37.75591530765003, 8.012796819988385, 11.300980845325956, 11.605070221817401, -0.43633229359265446, 3.1001736627648184, 5.452381486999711, 4.938294512161986]","[1.519409407328898, 0.24797122588229728, 0.33405618081693944, 36.80980842728966, 7.90167730467201, 11.017433609961113, 10.993497319582065, 0.8361674607496661, 2.6459994176819297, 5.183329840557396, 4.887183776952037]"
ideal_200hz,16,11.819999999998888,11.819999999998888,False,bound_hit,11,11,456.88774425953955,0.032846436075318786,True,"[{""index"": 1, ""name"": ""b_distal_inertia_combination"", ""direction"": ""upper"", ""constrained_hit"": true, ""bound"": 0.29802126138012003, ""constrained_candidate"": 0.29802126138012003, ""unconstrained_candidate"": 0.25867636903144575, ""unconstrained_violation"": 0.0, ""unconstrained_violation_fraction_of_span"": 0.0, ""constrained_distance_to_bound"": 0.0}, {""index"": 7, ""name"": ""rho1_stiffness_rest_combination"", ""direction"": ""lower"", ""constrained_hit"": true, ""bound"": -0.4363323129985824, ""constrained_candidate"": -0.4363323129985822, ""unconstrained_candidate"": -5.6469268321025945, ""unconstrained_violation"": 5.210594519104012, ""unconstrained_violation_fraction_of_span"": 1.1941802987946348, ""constrained_distance_to_bound"": 1.6653345369377348e-16}]",0.5629928806381614,0.2973793026536894,0.2973793026536894,not_accepted,1.5698995823115875,0.2723342353519847,1.873641504304708,1.6758458165353605,False,"[1.7254291906626822, 0.25867636903144575, 0.2365228428215589, 34.732852030753875, 6.102140742031374, 9.796967642122375, 11.643981093777883, -5.6469268321025945, 4.9917637659950875, 5.596771214211169, 4.8966273291539775]","[1.7863357086292575, 0.29802126138012003, 0.319752087394575, 36.3545161638248, 9.5186699031847, 10.745033509175423, 11.556981249181737, -0.4363323129985822, 1.5874762146627057, 5.656362514951972, 4.944388238934583]","[1.519409407328898, 0.24797122588229728, 0.33405618081693944, 36.80980842728966, 7.90167730467201, 11.017433609961113, 10.993497319582065, 0.8361674607496661, 2.6459994176819297, 5.183329840557396, 4.887183776952037]"
ideal_200hz,17,12.319999999998611,12.319999999998611,False,bound_hit,11,11,423.52998972221855,0.05004147257926308,True,"[{""index"": 1, ""name"": ""b_distal_inertia_combination"", ""direction"": ""upper"", ""constrained_hit"": true, ""bound"": 0.29802126138012003, ""constrained_candidate"": 0.29802126138012003, ""unconstrained_candidate"": 0.2034873921415529, ""unconstrained_violation"": 0.0, ""unconstrained_violation_fraction_of_span"": 0.0, ""constrained_distance_to_bound"": 0.0}, {""index"": 7, ""name"": ""rho1_stiffness_rest_combination"", ""direction"": ""lower"", ""constrained_hit"": true, ""bound"": -0.4363323129985824, ""constrained_candidate"": -0.4363323129985822, ""unconstrained_candidate"": -10.583104055944668, ""unconstrained_violation"": 10.146771742946086, ""unconstrained_violation_fraction_of_span"": 2.3254687862136523, ""constrained_distance_to_bound"": 1.6653345369377348e-16}, {""index"": 8, ""name"": ""rho2_stiffness_rest_combination"", ""direction"": ""lower"", ""constrained_hit"": true, ""bound"": 0.0, ""constrained_candidate"": 2.631228568361621e-13, ""unconstrained_candidate"": 6.983594531733255, ""unconstrained_violation"": 0.0, ""unconstrained_violation_fraction_of_span"": 0.0, ""constrained_distance_to_bound"": 2.631228568361621e-13}]",0.8112032482652871,0.2973793026536894,0.2973793026536894,not_accepted,1.5418554752119278,0.3372256178990687,1.873570392377889,1.664170651730642,False,"[1.5120362973099186, 0.2034873921415529, 0.2422161095449339, 32.0732439965449, 4.091303702361969, 8.426674657163325, 11.682029907629218, -10.583104055944668, 6.983594531733255, 5.595330907281159, 4.862884761956981]","[1.5443635559754165, 0.29802126138012003, 0.4460775739273544, 34.87860012498735, 11.105293465194897, 10.17698584487145, 11.510992815692951, -0.4363323129985822, 2.631228568361621e-13, 5.749957185366059, 4.967520364504402]","[1.519409407328898, 0.24797122588229728, 0.33405618081693944, 36.80980842728966, 7.90167730467201, 11.017433609961113, 10.993497319582065, 0.8361674607496661, 2.6459994176819297, 5.183329840557396, 4.887183776952037]"
ideal_200hz,18,12.819999999998334,12.819999999998334,False,bound_hit,11,11,412.27644041395666,0.05347472788008663,True,"[{""index"": 1, ""name"": ""b_distal_inertia_combination"", ""direction"": ""upper"", ""constrained_hit"": true, ""bound"": 0.29802126138012003, ""constrained_candidate"": 0.29802126138012003, ""unconstrained_candidate"": 0.25907478066873296, ""unconstrained_violation"": 0.0, ""unconstrained_violation_fraction_of_span"": 0.0, ""constrained_distance_to_bound"": 0.0}, {""index"": 7, ""name"": ""rho1_stiffness_rest_combination"", ""direction"": ""lower"", ""constrained_hit"": true, ""bound"": -0.4363323129985824, ""constrained_candidate"": -0.4363323129985822, ""unconstrained_candidate"": -7.3564124470623815, ""unconstrained_violation"": 6.920080134063799, ""unconstrained_violation_fraction_of_span"": 1.5859655422967225, ""constrained_distance_to_bound"": 1.6653345369377348e-16}, {""index"": 8, ""name"": ""rho2_stiffness_rest_combination"", ""direction"": ""upper"", ""constrained_hit"": false, ""bound"": 5.235987755982989, ""constrained_candidate"": 0.09433960690427878, ""unconstrained_candidate"": 5.546461214520339, ""unconstrained_violation"": 0.3104734585373503, ""unconstrained_violation_fraction_of_span"": 0.059296062750067095, ""constrained_distance_to_bound"": 5.14164814907871}]",0.7757655128006172,0.2973793026536894,0.2973793026536894,not_accepted,1.5203004590040523,0.35041023972629365,1.8589680126788726,1.6516300240125612,False,"[1.6807788638852093, 0.25907478066873296, 0.20349024083250666, 33.69012037762429, 5.52985751012079, 9.267711032667536, 11.640739010361598, -7.3564124470623815, 5.546461214520339, 5.838537630394743, 4.896319597347617]","[1.6250295013792857, 0.29802126138012003, 0.39653048059966817, 34.98603570181508, 11.005290189404816, 10.16496787568261, 11.511970618519834, -0.4363323129985822, 0.09433960690427878, 5.881554665180505, 4.962860540902268]","[1.519409407328898, 0.24797122588229728, 0.33405618081693944, 36.80980842728966, 7.90167730467201, 11.017433609961113, 10.993497319582065, 0.8361674607496661, 2.6459994176819297, 5.183329840557396, 4.887183776952037]"
ideal_200hz,19,13.319999999998057,13.319999999998057,False,bound_hit,11,11,409.67407014626383,0.06940067844806963,True,"[{""index"": 1, ""name"": ""b_distal_inertia_combination"", ""direction"": ""upper"", ""constrained_hit"": true, ""bound"": 0.29802126138012003, ""constrained_candidate"": 0.29802126138012, ""unconstrained_candidate"": 0.2775979606785346, ""unconstrained_violation"": 0.0, ""unconstrained_violation_fraction_of_span"": 0.0, ""constrained_distance_to_bound"": 5.551115123125783e-17}, {""index"": 7, ""name"": ""rho1_stiffness_rest_combination"", ""direction"": ""lower"", ""constrained_hit"": true, ""bound"": -0.4363323129985824, ""constrained_candidate"": -0.43633231299856023, ""unconstrained_candidate"": -2.9821661227521936, ""unconstrained_violation"": 2.5458338097536113, ""unconstrained_violation_fraction_of_span"": 0.5834621305623732, ""constrained_distance_to_bound"": 2.2148949341271873e-14}]",0.6107096115738591,0.2973793026536894,0.2973793026536894,not_accepted,1.4879346253650019,0.3283520790994813,1.8387412985381106,1.6385287251358136,False,"[1.5413629566575573, 0.2775979606785346, 0.3042872982755896, 35.86349391882197, 7.493337486605743, 10.367302662084088, 11.587040014658813, -2.9821661227521936, 3.5871136640252317, 6.432796755284395, 4.935628727863914]","[1.5331792842414507, 0.29802126138012, 0.37244095762605456, 36.27902061171673, 9.575605355913282, 10.673377389345037, 11.542036087438618, -0.43633231299856023, 1.5146894355461256, 6.422785267156078, 4.950574546831822]","[1.519409407328898, 0.24797122588229728, 0.33405618081693944, 36.80980842728966, 7.90167730467201, 11.017433609961113, 10.993497319582065, 0.8361674607496661, 2.6459994176819297, 5.183329840557396, 4.887183776952037]"
ideal_200hz,20,13.81999999999778,13.81999999999778,False,bound_hit,11,11,411.7813656904414,0.07525158047973539,True,"[{""index"": 7, ""name"": ""rho1_stiffness_rest_combination"", ""direction"": ""lower"", ""constrained_hit"": true, ""bound"": -0.4363323129985824, ""constrained_candidate"": -0.4363322623487854, ""unconstrained_candidate"": -1.0002195555809599, ""unconstrained_violation"": 0.5638872425823775, ""unconstrained_violation_fraction_of_span"": 0.1292334364849595, ""constrained_distance_to_bound"": 5.0649796967672245e-08}]",0.5878044597359446,0.2973793026536894,0.2973793026536894,not_accepted,1.4562565506498433,0.31695572256089016,1.818420295763827,1.6254226033352874,False,"[1.3285858373714647, 0.263787239296601, 0.4173352437291117, 36.855179882790765, 8.377344333750024, 10.865838581054012, 11.562073521751017, -1.0002195555809599, 2.7029791601106137, 6.735648632364117, 4.9456215582688]","[1.3366584748688555, 0.27439841748119254, 0.4282211992492544, 36.938556902644194, 8.848280980271735, 10.92988078211789, 11.552641240765434, -0.4363322623487854, 2.23461931360525, 6.729827060865235, 4.947958052294865]","[1.519409407328898, 0.24797122588229728, 0.33405618081693944, 36.80980842728966, 7.90167730467201, 11.017433609961113, 10.993497319582065, 0.8361674607496661, 2.6459994176819297, 5.183329840557396, 4.887183776952037]"
ideal_200hz,21,14.319999999997503,14.319999999997503,True,accepted,11,11,416.2672489234057,0.07692462428057258,False,[],0.6209261722955859,0.2973793026536894,0.2933387571568694,toward_truth,1.426965329116004,0.3091092681950019,1.6917024332580348,1.4476789879468914,False,"[1.2308572828563595, 0.2571118915726824, 0.4689650894861285, 37.305547086843085, 8.768070535958358, 11.092690005794172, 11.551418847597187, -0.11175635300753262, 2.3115733823968205, 6.873394492150542, 4.947359027518671]","[1.2308572828563595, 0.2571118915726824, 0.4689650894861285, 37.305547086843085, 8.768070535958358, 11.092690005794172, 11.551418847597187, -0.11175635300753262, 2.3115733823968205, 6.873394492150542, 4.947359027518671]","[1.490554194881644, 0.24888529245133578, 0.34421980868877944, 36.859382293245005, 7.9883166278006446, 11.02495924954442, 11.049289472383578, 0.7413750793739462, 2.612556814153419, 5.333329840557396, 4.8932013020087]"
ideal_200hz,22,14.819999999997226,14.819999999997226,False,non_positive_definite_mass_matrix,11,11,421.7137601766155,0.07746292405791165,False,[],0.6557507149959623,0.2933387571568694,0.2933387571568694,not_accepted,1.4007087090991748,0.3029144927597578,1.6731773082353185,1.436782075472588,False,"[1.1916605655621044, 0.2527151770290713, 0.49039299221610844, 37.564596220192655, 8.977252745094898, 11.221699159083375, 11.545956073486515, 0.3838018845621365, 2.101704806068815, 6.9610856054558, 4.947274566395786]","[1.1916605655621044, 0.2527151770290713, 0.49039299221610844, 37.564596220192655, 8.977252745094898, 11.221699159083375, 11.545956073486515, 0.3838018845621365, 2.101704806068815, 6.9610856054558, 4.947274566395786]","[1.490554194881644, 0.24888529245133578, 0.34421980868877944, 36.859382293245005, 7.9883166278006446, 11.02495924954442, 11.049289472383578, 0.7413750793739462, 2.612556814153419, 5.333329840557396, 4.8932013020087]"
